Date Time,Elapsed,WT-UT,WT-UT,WT-UT,AXL KO-UT,AXL KO-UT,AXL KO-UT,WT-E,WT-E,WT-E,AXL KO-E,AXL KO-E,WT-R,WT-R,WT-R,WT-R,AXL KO-R,AXL KO-R,AXL KO-R,AXL KO-R,WT-C,WT-C,WT-C,WT-C,AXL KO-C,AXL KO-C,AXL KO-C,AXL KO-C,WT-X,WT-X,WT-X,WT-X,AXL KO-X,AXL KO-X,AXL KO-X,AXL KO-X,WT-T,WT-T,WT-T,AXL KO-T,AXL KO-T,WT-D,WT-D,WT-D,AXL KO-D,AXL KO-D,AXL KO-D,AXL KO-D,WT-ER,WT-ER,WT-ER,AXL KO-ER,AXL KO-ER,AXL KO-ER,AXL KO-ER,WT-EC,WT-EC,WT-EC,WT-EC,AXL KO-EC,AXL KO-EC,AXL KO-EC,AXL KO-EC,WT-EX,WT-EX,WT-EX,AXL KO-EX,AXL KO-EX,AXL KO-EX,AXL KO-EX,WT-ET,WT-ET,WT-ET,WT-ET,AXL KO-ET,AXL KO-ET,AXL KO-ET,AXL KO-ET,WT-ED,WT-ED,WT-ED,WT-ED,AXL KO-ED,AXL KO-ED,AXL KO-ED,AXL KO-ED
1/25/23 0:44,344,100,100,100,100,99.996,100,13.56906,9.256907,14.36674,13.96254,7.097732,99.89046,99.99771,100,99.99286,99.99377,99.98648,99.98822,99.89261,99.36243,98.05542,96.93002,97.8047,99.51418,99.21337,99.33505,99.28946,99.54142,99.95737,99.97311,99.90535,99.99725,99.99433,99.97593,99.81905,51.82621,82.45857,87.54548,50.49088,43.90811,20.78729,24.34782,23.27066,88.98398,80.01038,87.39418,44.66171,3.787919,6.497828,3.855339,5.099569,5.792586,1.905236,18.52242,8.718091,33.08684,44.65771,38.80514,59.90418,38.72321,38.92346,10.41697,3.3177,4.367368,4.166388,2.37752,1.308696,3.847127,0.5504773,1.616313,2.917156,1.77958,3.021846,0.419017,0.4872227,0.4831765,0.9209907,0.09482217,0.04039418,0.2078951,0.1240849,0.1764983,0.1605523,0.1580768,0.1670571
1/25/23 4:44,348,99.99277,100,99.99486,100,100,99.99695,14.38229,9.239937,14.02919,14.65771,7.199229,98.94058,99.97982,99.99167,99.98677,99.99773,99.98544,99.99387,99.8213,99.08882,98.94595,98.40633,98.66247,99.73029,99.3794,99.57323,99.46975,98.72222,99.88505,99.83364,99.86157,99.98851,99.99068,99.96869,99.7999,48.69137,79.35464,87.01006,56.86282,42.35614,21.20839,24.21911,23.78568,90.52704,82.00301,88.6919,44.87936,3.70556,6.902146,3.670253,5.270517,5.479216,1.614264,25.67806,8.209494,31.59443,43.2346,36.52606,60.07854,38.43154,40.39539,9.51795,3.49985,4.594334,4.026527,2.292105,1.376936,3.425156,0.5111929,1.65821,2.859143,1.823611,2.896037,0.4207925,0.5002151,0.4365166,0.950185,0.07185929,0.08111273,0.2185656,0.1603987,0.1404235,0.2271874,0.1427454,0.2218778
1/25/23 8:44,352,99.98784,100,99.99483,100,100,100,14.13327,9.356134,14.43677,14.39132,7.032377,98.91825,99.9973,99.99675,99.9854,99.98958,99.99153,99.97266,99.80524,99.29576,99.70531,99.34012,99.48196,99.8895,99.69946,99.84081,99.52364,99.13961,99.92442,99.96315,99.90874,100,100,99.98753,99.88351,49.18276,79.14325,86.16113,61.37941,45.00286,21.93909,24.57591,27.21053,94.92025,86.20199,91.99524,48.58876,3.669929,7.230882,3.985519,4.773001,5.524663,2.114275,26.79226,9.114605,32.2883,44.1773,35.76282,64.1992,38.81269,41.43666,11.02184,3.517281,4.931504,4.203384,1.205765,1.096669,3.662963,0.6443263,2.006375,2.954545,1.914643,2.842497,0.4532308,0.5453726,0.2986369,1.03531,0.02543843,0.1303335,0.1882273,0.1515379,0.1444527,0.2194363,0.2434577,0.1733228
1/25/23 12:44,356,100,100,100,100,100,100,14.51867,9.724957,15.14785,17.90254,8.095567,98.96118,99.97893,99.99494,99.95181,99.9973,100,99.99334,99.87425,99.81168,99.75392,99.63699,99.73575,99.95937,99.93604,99.94106,99.93326,99.19314,99.98767,99.98907,99.99141,100,100,99.99583,99.94446,49.36754,81.14756,88.34523,59.31366,47.20424,23.03059,24.34596,29.58631,97.09727,90.42833,94.88527,53.27961,3.840486,7.236226,4.110286,4.624433,5.266915,2.101829,20.85487,9.344167,31.02679,48.59585,39.24706,66.53667,41.31493,43.93521,11.35872,4.050429,5.382652,3.854093,2.031028,1.513774,4.129903,0.5820961,2.054657,3.081413,1.954081,3.194725,0.5083246,0.5871496,0.3971126,0.9022789,0.07247391,0.07479581,0.1606206,0.1286945,0.2286215,0.2408797,0.1883468,0.2293727
1/25/23 16:44,360,100,100,99.99753,100,100,100,14.38261,10.05704,15.19357,17.19636,8.132272,99.2251,100,100,99.99554,99.99297,100,99.99411,99.87453,99.81404,99.63312,99.43011,99.67799,99.99208,99.98708,99.99236,99.97712,99.69508,99.99754,100,99.98996,100,100,100,99.96524,50.43261,83.16235,90.1754,62.98724,46.48043,24.78683,25.19758,30.42874,98.15218,93.64471,96.16489,56.82185,3.864319,7.317304,3.959841,4.55592,5.319431,1.669802,20.43717,8.276793,35.1596,51.77225,40.93417,68.01737,41.05622,45.63942,11.4654,4.115664,5.264013,4.037096,1.158439,1.093016,4.864646,0.6606138,1.87879,3.166043,1.88311,3.452592,0.4595819,0.5875081,0.5500163,0.9743943,0.04329655,0.07821036,0.1625328,0.1581963,0.1865542,0.2686912,0.2116511,0.2307897
1/25/23 20:44,364,100,99.99491,99.97203,100,99.99133,99.99635,14.90378,9.570244,15.79832,18.72719,8.571076,99.55128,99.99763,100,99.98738,99.99226,99.98344,99.97372,99.78679,99.90588,99.82854,99.78288,99.92963,99.98694,100,99.97993,99.98224,99.83704,99.99765,99.9977,100,100,100,100,99.98501,53.84322,84.97613,90.26343,48.54498,44.00436,26.20155,26.58046,28.47598,98.98227,95.83446,97.25905,62.85216,4.330508,7.310116,4.050088,4.308843,5.623788,2.451052,12.39563,7.061587,38.92851,55.20711,47.44048,69.80768,42.1203,47.80514,13.45623,3.879651,5.054889,4.160293,1.714891,1.774032,4.998496,1.003623,1.577268,3.433317,2.117894,3.44199,0.5146074,0.7745916,0.4770474,0.9851673,0.03844788,0.1120827,0.128575,0.1733398,0.1620035,0.2898615,0.2064952,0.2927126
1/26/23 0:44,368,99.99716,99.99757,99.9959,99.99003,99.97002,99.98398,16.01731,10.37326,15.20617,19.47136,9.098709,99.85323,99.99727,100,100,99.99749,99.99107,99.9977,99.94442,99.93449,99.95472,99.9529,99.98468,99.99706,99.97683,100,99.94276,99.97802,99.99078,100,99.9971,99.99515,100,99.99673,99.99382,54.53408,85.50521,91.19039,51.81664,42.01481,28.57919,27.83158,34.12637,99.52988,97.78635,98.34455,66.91169,4.262474,7.260571,4.232425,4.525155,5.6187,2.449465,15.48823,8.246012,39.87706,57.78552,49.5721,72.28398,42.69123,48.8046,13.80707,3.872992,5.375959,4.419901,1.517103,1.644227,4.79347,1.044171,1.603236,3.385803,1.99567,3.570036,0.4500895,0.8461094,0.4185219,0.9085275,0.01638986,0.07462508,0.150155,0.1618499,0.1711204,0.2582598,0.2959736,0.2455064
1/26/23 4:44,372,99.99684,100,99.99537,99.97943,99.97436,99.99689,16.70538,10.3117,16.47816,21.91237,8.967899,99.952,100,100,100,100,100,99.99527,99.98473,99.99346,99.97526,99.97801,99.97729,100,99.99066,100,99.98501,99.99657,99.99599,100,100,99.99664,99.99643,99.99501,99.98042,54.0806,87.86925,91.92123,50.77719,33.88778,30.89325,30.54933,41.12643,99.80486,99.0278,99.10889,72.16124,4.362092,7.273547,4.328681,4.598073,5.341506,2.466384,17.08294,7.166586,41.45107,60.44271,52.33316,74.39989,44.75427,50.92828,13.74609,4.666688,5.600569,4.647379,1.632925,1.562551,5.56895,0.5799279,2.030089,3.542378,2.044174,3.277067,0.5310997,0.7452605,0.4772522,0.805903,0,0.08782233,0.07412997,0.2402822,0.1242898,0.3097342,0.3457236,0.2051806
1/26/23 8:44,376,99.99691,100,100,99.99348,99.9849,99.97229,17.40313,10.9761,15.98503,23.72671,10.03153,99.98392,100,100,100,99.98243,100,99.99724,99.99471,99.99317,99.98509,99.99075,100,100,100,99.99614,99.99771,99.99679,100,100,100,100,99.99554,99.96786,99.9805,53.94402,89.2552,92.63664,55.93094,33.06436,35.02228,33.24205,46.2088,99.9613,99.71249,99.68922,77.35399,4.287997,7.657701,4.39868,4.665801,5.21708,2.050115,12.12585,8.440556,43.21616,63.50471,53.78676,77.60319,46.8751,51.54059,15.27871,4.318541,5.708793,5.045892,1.637193,1.310967,5.265943,0.8890303,1.904673,3.547192,2.063278,3.496913,0.4445408,0.9004692,0.489186,0.7767257,0.01997514,0.09535142,0.09489045,0.2103195,0.1423186,0.2989271,0.2793276,0.2346482
1/26/23 12:44,380,100,100,100,100,99.99716,99.97891,18.18627,11.55968,16.7447,24.10221,10.50831,99.99303,100,100,100,100,100,100,100,99.9783,99.99377,99.99126,99.99698,100,99.9977,100,100,100,100,100,100,99.99542,99.99728,99.95918,99.97273,59.71603,92.9011,95.76048,59.40599,34.52311,39.13802,38.90705,46.55976,99.98412,99.87686,99.78961,81.50175,4.495721,8.106408,4.836477,5.665001,5.332373,2.540855,11.79587,9.0485,46.07935,68.21658,61.12461,80.63454,49.17849,53.78619,16.809,4.169803,6.651159,5.264747,1.477631,1.851866,5.013608,1.00615,1.614282,3.48317,2.357682,3.585077,0.3867324,0.8106834,0.348882,0.8416364,0.02948467,0.03066269,0.07663967,0.1908224,0.2061366,0.2961784,0.281069,0.2716107
1/26/23 16:44,384,100,100,100,99.99706,99.99738,99.98905,18.57379,13.39002,18.20628,26.75459,10.85611,100,100,100,100,100,100,100,100,99.99765,100,99.99611,99.99339,100,100,100,100,100,100,100,100,99.9939,99.99742,99.93029,99.97713,61.36061,94.70998,97.76471,62.14302,32.75785,41.06038,41.14563,48.10574,99.99015,99.92558,99.90166,84.34135,4.90219,8.80547,5.109949,4.952332,6.512135,2.901551,16.99478,9.747136,49.90579,73.68011,64.92807,81.59188,51.5444,54.45819,17.01416,4.659808,7.018462,5.648458,1.635333,1.835477,5.156147,1.294201,1.59166,3.421929,2.279864,4.066103,0.4073392,0.8085152,0.4269729,0.6639942,0.02791398,0.07117638,0.05895228,0.1486185,0.125519,0.2938053,0.2644743,0.2208704
1/26/23 20:44,388,100,100,100,99.99703,100,100,20.6588,13.8935,19.13441,27.27658,11.81984,100,100,100,100,100,100,100,100,99.99309,99.9834,100,100,100,100,100,99.9967,100,100,100,100,100,100,99.96083,99.99065,66.36903,96.38269,98.63472,66.05489,34.52536,44.54026,43.71548,51.39563,99.99679,99.97843,99.94057,87.29337,4.896231,8.384148,4.751403,5.039967,6.319947,2.458906,16.52902,11.20008,54.01596,78.60006,66.56323,82.94563,55.09514,55.44085,18.04908,5.160638,7.106831,6.695224,1.645832,1.651722,5.368773,1.344225,1.770617,3.459848,2.306412,4.357757,0.4232852,0.6866497,0.3873129,0.7691283,0,0.06281073,0.05475238,0.1821835,0.2118048,0.3006003,0.2931395,0.1790592
1/27/23 0:44,392,100,100,100,100,99.99735,99.99778,21.29304,14.88863,19.30618,27.75343,12.74563,100,100,100,100,100,100,100,100,99.99184,100,99.99765,100,100,100,100,99.99725,100,100,100,100,100,99.99745,99.98989,99.98878,68.79845,96.81876,99.27008,67.7867,33.82905,48.05341,49.06059,54.18991,99.99629,99.98865,99.95827,91.19901,4.844177,9.430538,5.408654,5.390249,6.968627,2.794676,12.32435,11.92427,57.02498,82.65166,69.34896,84.93683,59.40387,58.16553,19.62385,4.951803,8.567679,6.731418,2.345201,1.683341,6.439935,1.377107,1.697204,3.634571,2.274571,4.552437,0.4967664,0.8492337,0.4310362,0.7180978,0.01377772,0.06214488,0.07057884,0.181603,0.1850518,0.2699035,0.3193974,0.2067683
1/27/23 4:44,396,100,100,100,100,100,99.99055,21.83727,15.47679,20.83452,28.93245,13.18141,100,100,100,100,100,100,100,99.99148,99.99348,100,100,99.99753,100,100,100,99.99524,100,100,100,100,99.99609,99.99754,99.98011,99.96925,67.26392,98.09604,99.68957,69.06799,32.09007,52.22994,56.7462,69.16237,100,99.99626,99.99545,93.8405,4.738326,9.902532,5.448194,5.688425,6.453541,2.181354,14.0596,11.97848,57.7206,84.40566,74.16579,86.61479,58.28696,59.97063,18.90013,5.529307,9.639423,7.641294,4.328409,1.899021,6.18666,1.17698,1.675231,3.624925,2.510739,4.254449,0.4979444,0.7130784,0.42629,0.7099029,0.01910443,0.03848203,0.07865426,0.1473551,0.1580426,0.1703009,0.2599671,0.2834933
1/27/23 8:44,400,100,100,100,100,100,99.99509,24.70776,16.7588,22.42858,30.50402,13.37708,100,100,100,100,100,100,100,99.98888,99.99592,99.99703,99.99527,99.99741,100,100,100,100,99.98347,100,100,100,100,99.9971,99.99233,99.99237,69.37112,99.33172,99.87982,67.02469,29.32296,57.3907,63.98811,67.742,100,100,99.98982,95.57149,5.265822,10.08314,5.564136,4.952043,7.35261,2.312268,14.74657,12.14776,59.65176,86.47404,76.04314,87.82198,61.52898,60.19272,16.24974,6.375638,8.968532,7.530799,1.62152,1.759947,7.048032,1.058461,1.625618,3.5412,2.43304,4.544703,0.5729793,0.7109101,0.4253851,0.8047251,0.03469187,0.05785962,0.03322361,0.2000929,0.1568305,0.298193,0.3086586,0.2917224
1/27/23 16:44,408,100,100,100,100,97.03575,98.96541,31.58989,21.54611,26.27332,35.81099,21.35264,100,100,100,100,100,100,100,99.0682,100,100,100,100,99.99669,100,100,99.98619,100,100,100,100,100,100,99.99734,100,68.69733,97.68799,98.54312,21.01085,18.01893,73.20728,84.1591,81.63531,100,100,100,99.73981,5.325099,11.07785,5.88845,2.973069,6.301133,1.603184,15.91442,12.84705,63.53575,88.25153,76.86938,84.77175,60.9878,66.09279,19.12173,6.932296,12.28225,8.889023,1.705689,1.346171,5.496749,0.6091223,1.825643,3.110266,2.876096,4.645808,0.4201267,0.2386432,0.3915128,1.057965,0.0206922,0.1167948,0.2040196,0.3126366,0.153911,0.1643596,0.2998832,0.2893493
1/27/23 20:44,412,100,100,100,100,99.34922,99.5723,32.9981,23.17089,29.55753,36.48617,21.76954,100,100,100,100,100,100,99.99423,99.99104,100,100,99.99174,99.99602,100,100,100,99.9966,99.99718,100,100,100,100,99.99765,99.99416,100,73.92754,99.08548,99.2987,23.73747,19.30466,77.1087,92.06544,90.97,100,100,100,99.79482,5.47377,10.69575,6.024827,2.796964,6.000379,1.842237,12.11864,13.19633,66.64344,92.2536,81.63104,86.41579,60.4653,68.26535,21.32107,6.601409,10.62358,8.452678,2.315033,1.828255,7.08706,1.142151,1.836296,2.887876,2.422729,3.980431,0.5203609,0.09856111,0.2320872,0.8537581,0.05579381,0.0669594,0.2482381,0.2802495,0.139365,0.312278,0.2771081,1.726399
1/28/23 0:44,416,99.35885,100,99.99139,99.90545,99.56905,99.39433,24.87021,13.54038,17.17096,13.8257,11.14078,99.99309,99.97652,99.99658,99.97562,99.96875,98.71857,99.85011,98.4499,99.80228,99.92371,99.89787,99.60762,99.98859,99.98778,99.9798,99.91617,99.99392,100,100,99.60591,99.96189,99.6841,99.98663,99.89146,59.63662,97.35676,96.29494,17.38324,11.55987,76.79498,80.73728,70.51411,100,99.99757,99.38625,95.71822,5.675347,12.31973,7.004735,1.9885,3.37346,1.754108,0.67335,33.2991,88.57304,90.64774,92.25607,91.06538,68.7906,70.62589,57.40958,7.667876,8.529453,6.590465,1.275934,1.637415,3.468453,0.9012032,0.8619188,4.258991,1.975644,4.532616,0.3916494,0.2114804,0.3703084,0.4677939,0.1185533,0.3025466,0.1343969,0.12668,0.1328432,0.1286092,0.1817226,0.2976808
1/28/23 4:44,420,100,100,99.99553,100,99.97897,99.98236,27.91069,20.90537,24.69854,33.16216,18.52386,100,100,100,100,100,100,99.99759,99.8959,100,99.99715,99.99044,100,100,100,100,100,99.97786,100,100,100,100,100,100,100,70.91364,96.03222,98.7084,19.33595,15.62278,75.42021,93.22528,92.45984,100,100,100,99.3403,5.077442,8.476768,5.177932,2.449567,3.378241,0.9664211,14.05456,12.73956,63.03111,91.26051,83.7957,89.42797,57.8064,69.04663,20.42919,6.044529,7.671666,6.825677,1.754176,1.756327,3.777077,0.9516363,2.657547,2.412007,2.058173,3.694326,0.407988,0.1390406,0.4188975,0.6694233,1.546793,0.1854956,0.1348237,0.2224753,0.1506331,0.255033,0.2776032,2.967538
1/28/23 8:44,424,100,100,100,99.99472,99.96799,99.97625,28.25613,21.77068,24.87474,33.2414,18.1341,99.99734,100,100,100,100,100,100,99.97004,100,100,100,100,99.99771,100,100,100,100,100,100,100,100,100,100,99.99734,71.97851,97.14642,98.26033,20.30355,14.39735,75.9615,92.86581,93.61099,100,100,100,99.49645,4.965137,8.377353,5.402661,3.197115,3.612325,1.253158,14.85969,12.09442,64.55624,92.18483,86.48024,93.15393,59.77895,74.19995,21.57679,5.245831,7.509031,6.707892,1.658569,1.639771,4.388777,0.9303294,2.880176,2.472171,2.084414,3.276128,0.4196487,0.2267435,0.3255436,0.7151271,0.6480482,0.07747623,0.06743744,0.2209558,0.1525793,0.2528819,0.3478918,1.204125
1/28/23 12:44,428,100,100,100,99.98741,99.99046,99.96171,29.22062,22.4251,26.08405,33.45888,17.49722,100,100,100,100,100,100,100,99.9622,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.9976,74.77094,97.99827,98.74719,21.53047,12.54471,80.18308,94.43504,94.98784,100,100,100,99.69973,4.937274,8.096181,5.338604,3.245482,3.677902,1.462692,14.68234,11.71771,66.59354,94.94386,89.18138,94.49623,62.08487,79.35893,24.38978,5.191539,7.415746,6.425935,2.321419,1.686756,3.63971,0.5972226,1.287321,2.440006,2.031933,3.151361,0.5082905,0.2608378,0.3538331,0.7843914,0.2129828,0.07863718,0.06975935,0.1970198,0.137709,0.2341018,0.307805,0.40681
1/28/23 16:44,432,99.99105,100,100,99.85905,99.90596,99.87727,31.51393,23.98301,27.94266,35.93137,8.768882,100,100,100,100,100,100,100,99.89967,100,100,100,100,99.99651,100,100,99.99612,100,100,100,100,100,100,100,99.99107,76.78618,98.44531,99.01559,20.50493,12.44753,83.11045,95.92384,94.99419,100,100,100,99.53222,4.441874,7.945753,5.728478,3.013173,3.400879,1.31993,15.88206,12.54152,72.3496,97.06413,92.52306,94.96198,65.17508,82.16839,26.19499,4.801682,7.276124,6.886865,1.289643,1.630876,3.079177,0.8230783,1.144098,2.294375,2.06053,2.831229,0.4003394,0.2042928,0.4471188,0.6808792,0.2199827,0.06333998,0.06967398,0.1725203,0.132092,0.2126755,0.2669498,0.4855837
1/28/23 20:44,436,100,100,100,99.79517,99.83788,99.80524,32.24075,23.6224,29.45297,40.07155,19.59481,99.99281,100,100,100,100,100,99.99689,99.89445,100,100,100,100,100,100,100,100,99.99722,100,100,100,100,100,100,99.97872,77.0676,98.55815,99.24574,18.70226,12.88902,84.60346,95.86088,96.84531,100,100,100,99.27589,4.668344,7.56544,5.377838,3.079979,3.570121,1.065938,17.18514,11.08429,74.67211,94.51952,93.33475,95.45351,69.46045,85.0654,28.13429,4.068663,8.21762,6.682401,1.616177,1.644552,3.476613,1.104386,1.185533,2.219648,1.777361,2.870342,0.5409678,0.1008147,0.3997589,0.6514628,0.2324287,0.07015201,0.06969105,0.1875785,0.1160778,0.2167559,0.2237386,0.4005101
1/29/23 0:44,440,100,99.99735,99.98892,99.56889,99.53838,99.73866,23.33286,26.82409,18.60824,27.76555,19.59481,99.97606,100,100,100,99.99535,100,100,99.79364,99.99399,100,100,100,100,100,100,99.98945,99.98272,100,100,100,99.99776,100,99.99001,99.87734,80.13309,98.60904,98.2192,20.84522,14.0239,91.93489,96.81107,97.00002,100,100,100,99.17067,5.336709,7.890454,6.256488,3.622108,3.761968,1.402716,1.733399,31.53718,87.91808,94.80453,94.64538,96.1532,80.06354,91.35422,34.04012,5.905795,5.877403,6.332905,1.638901,1.986314,3.459951,1.521116,1.002291,2.191512,2.240852,3.340271,0.2793446,0.4625867,0.623822,0.4052564,0,0.09195394,0.0329163,0.0495281,0.1744496,0.0865248,0.1160778,0
1/29/23 4:44,444,99.98972,99.99641,99.99771,99.44015,99.80309,99.66185,36.2976,28.98075,35.41388,52.74335,25.5212,99.97218,100,100,100,100,100,99.99699,99.8942,99.98924,100,99.99713,100,100,100,100,99.96246,99.99745,99.99727,100,100,100,100,99.99007,99.88956,84.85862,99.07755,99.44331,17.05939,13.60637,91.36877,97.89064,98.67188,100,100,100,99.25826,4.377185,7.594617,5.410275,2.700485,3.059696,1.012945,14.53074,12.16392,81.26857,99.17903,96.97481,96.58174,81.40471,91.33563,32.20054,4.252742,8.51892,6.83744,1.344532,1.878551,3.998238,0.8329293,1.089157,2.151271,1.447173,2.414175,0.4878373,0.1809372,0.3606111,0.6741866,0.2204095,0.04875983,0.04321118,0.1879371,0.07947375,0.1930589,0.3040831,0.3966346
1/29/23 8:44,448,99.98927,100,99.98235,99.36409,99.39931,99.66766,26.71091,31.57571,22.88212,34.11341,34.11341,99.98311,100,100,100,100,100,100,99.81353,99.97226,100,100,100,100,100,99.99724,99.95628,99.98279,100,100,100,99.99462,99.99728,99.99133,99.92314,87.61266,99.55884,99.55885,20.05653,9.135623,97.99598,99.02278,98.99344,100,100,100,98.98987,4.59657,7.220467,6.163509,3.157045,3.303137,1.239807,1.286946,38.7036,98.5443,99.94364,99.96665,97.57745,89.00632,96.68897,41.63861,5.489288,6.485007,5.094737,1.111608,1.945835,3.591906,1.436776,0.7186612,1.948259,2.199878,3.079125,0.2877616,0.5713232,0.5648526,0.3743888,0.01348749,0.06974227,0.01572402,0.09530021,0.1504453,0.1010879,0.1065682,0.01347042
1/29/23 12:44,452,99.9755,99.99686,99.97638,99.06682,99.38698,99.61799,30.7379,34.58508,25.81741,39.46809,39.46809,99.99053,100,100,100,100,99.99744,100,99.68867,99.96542,100,100,99.99763,99.99629,100,100,99.95918,100,100,99.9973,100,100,100,99.99693,99.88265,89.23078,99.78996,99.88276,20.61339,9.237564,98.93908,99.64929,99.60034,100,100,100,98.95637,4.934492,7.940921,5.937329,3.084401,3.355772,1.140017,1.241908,40.12504,99.55634,100,100,98.78761,93.2718,98.59528,42.22627,5.665821,6.8666,5.595703,0.9612653,2.170274,3.525305,1.26528,0.6261268,2.017591,2.239982,3.029956,0.3935103,0.4564405,0.5995615,0.3905567,0,0.07184222,0.0161167,0.06240098,0.1303165,0.08964912,0.1315116,0
1/29/23 16:44,456,99.99211,100,99.99776,98.97614,99.56229,99.49727,47.86599,39.81966,50.82994,64.33197,34.94572,99.98357,100,100,100,100,100,100,99.71326,99.97099,100,100,100,100,100,100,99.98154,99.99437,100,100,100,100,100,100,99.816,93.10071,99.92131,100,17.34252,11.94005,98.50534,99.93992,99.85078,100,100,100,98.65406,5.29022,8.421793,5.819885,3.270238,2.962826,0.912403,15.18618,14.8191,91.45634,99.95651,99.98012,98.84635,96.29135,98.5946,42.77649,4.250164,8.46509,6.928898,1.688173,1.665278,3.706328,0.7774428,0.7209148,2.255603,1.53993,2.39111,0.5621551,0.110495,0.3057221,0.6974909,0.184642,0.07469337,0.02912615,0.1873395,0.119407,0.1901053,0.2461381,0.50252
1/29/23 20:44,460,99.97231,100,99.98854,98.21663,99.21005,99.0527,52.09568,45.72775,55.34386,71.1738,42.27442,99.99071,100,100,100,100,100,100,99.59303,99.98945,99.99713,100,100,100,100,100,99.99155,99.99039,100,100,100,100,100,99.99281,99.85323,95.68578,99.96623,100,15.67531,10.78214,98.87936,99.95282,99.92659,100,100,99.99689,98.1748,5.253018,9.412868,6.096396,3.511818,2.857026,0.9563824,17.17401,16.14241,92.32973,99.94682,99.96873,99.18671,97.01291,98.93665,45.62225,4.190717,9.270788,6.660293,1.451544,1.666132,3.172411,0.7771526,0.7437069,2.173637,1.545205,2.354984,0.4658647,0.1775568,0.3298801,0.6822621,0.2870274,0.05746695,0.01423869,0.1590329,0.08980277,0.2046172,0.2863274,0.3938859
1/30/23 0:44,464,99.99193,99.99255,99.95653,97.0971,98.92358,98.38396,55.44888,50.23104,59.057,77.23996,48.10478,99.99146,100,100,100,100,100,99.99673,99.49771,99.99757,99.99719,100,100,100,100,99.99765,99.98041,99.98938,100,100,100,100,100,100,99.51389,97.13068,99.99084,100,16.31228,10.46624,99.39354,99.99004,99.96542,100,100,100,98.04339,4.945299,9.477454,7.016191,3.235956,2.97283,0.8463996,16.45621,16.72025,92.77533,99.99655,99.96126,99.58662,98.13184,99.26565,47.36564,4.543303,10.01555,6.771898,1.072648,1.574758,3.182296,0.8992911,0.7060274,2.09208,1.481865,2.232196,0.4613404,0.1472014,0.3392189,0.6283633,0.6127759,0.05408654,0.02823837,0.1743983,0.1407991,0.1988295,0.1763276,0.4251974
1/30/23 4:44,468,99.95414,99.9796,99.91574,95.27304,96.98027,98.00887,42.71985,46.88338,37.87795,53.29983,12.77059,99.96896,100,100,100,100,100,100,98.93491,99.96754,99.99483,100,100,100,100,100,99.94881,99.9548,100,100,100,100,100,100,99.1721,97.4181,99.99214,100,15.62722,10.80722,99.83427,99.99568,99.92006,100,100,100,98.0018,5.912727,7.809511,6.676682,2.452265,2.9961,1.070377,1.541125,42.20179,99.87827,99.99466,99.99003,99.7199,99.25723,99.70125,51.9418,5.625102,7.885896,7.299275,1.088884,1.923094,3.125,1.235556,0.6430459,1.953757,2.075264,2.7943,0.2672401,0.3589208,0.5159733,0.3741668,0.3741668,0.07578602,0,0.05830351,0.1976856,0.04968176,0.1353188,0
1/30/23 8:44,472,99.94497,99.98158,99.98057,94.93701,97.07547,96.92258,61.72195,59.02338,68.69331,86.01086,50.59751,99.96274,100,100,100,100,100,100,98.83536,99.97659,99.99734,100,100,99.99747,100,100,99.98359,99.94804,100,100,100,100,100,99.99384,99.05242,97.96384,99.99742,100,14.71418,10.73329,99.78964,99.99416,99.98325,100,100,99.99409,97.4088,5.320678,10.21158,6.725289,3.130275,2.935236,0.7966497,13.76731,17.099,94.26195,100,100,99.84457,99.37259,99.9231,49.96,4.676658,11.0671,7.491241,1.572812,1.568168,3.154092,0.7183709,0.711354,2.04414,1.349449,2.11197,0.468033,0.1092657,0.2396163,0.5813619,0.5813619,0.06953739,0,0.1305896,0.1514867,0.2112585,0.2372091,0.4538626
1/30/23 12:44,476,99.97227,99.98965,99.99568,93.30214,95.82016,95.78038,63.85809,62.26322,72.22202,88.71399,52.47944,99.9231,100,100,100,100,100,100,98.12872,99.97439,100,100,100,100,100,100,99.95308,99.92105,100,100,100,100,100,99.99774,98.26129,98.57916,100,100,16.11799,11.51545,99.9155,99.98675,100,100,100,100,96.86717,5.665514,11.51313,6.299904,3.072552,3.12529,0.8864865,14.82596,17.97071,95.62901,100,100,99.82876,99.69228,99.94072,50.28334,4.859149,11.70986,8.104257,1.570473,1.656281,3.110898,0.7229977,0.5989982,2.040162,1.308321,2.092985,0.4765864,0.1558402,0.2002977,0.6572675,0.6572675,0.0583718,0,0.1789739,0.1216606,0.1851371,0.3410627,0.7309365
1/30/23 16:44,480,99.67618,99.98057,95.30263,99.98364,99.99265,99.99724,77.19561,76.23051,82.60426,91.87962,57.686,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.24608,99.99583,99.99455,9.752581,7.878469,99.97934,100,99.99399,100,100,100,99.99496,6.454104,12.49156,7.429557,2.876711,1.427284,1.517206,15.89005,25.01216,97.27122,100,100,99.64532,99.45718,99.81215,52.67165,4.32945,12.25299,8.873658,0.4850715,1.126427,1.409033,0.6000225,0.6171124,1.265946,1.41885,1.499519,0.1918979,0.2118901,0.5195244,0.6675965,0.6675965,0.1000806,0.1274994,0.3450065,0.1433088,0.2503722,0.2118731,0.4177878
