Date Time,Elapsed,WT-UT,WT-UT,WT-UT,YAP KO-UT,YAP KO-UT,YAP KO-UT,WT-E,WT-E,WT-E,YAP KO-E,YAP KO-E,YAP KO-E,YAP KO-E,WT-R,WT-R,WT-R,WT-R,YAP KO-R,YAP KO-R,YAP KO-R,YAP KO-R,WT-C,WT-C,WT-C,WT-C,YAP KO-C,YAP KO-C,YAP KO-C,YAP KO-C,WT-X,WT-X,WT-X,YAP KO-X,YAP KO-X,YAP KO-X,YAP KO-X,WT-T,WT-T,WT-T,YAP KO-T,YAP KO-T,YAP KO-T,WT-D,WT-D,WT-D,YAP KO-D,YAP KO-D,YAP KO-D,YAP KO-D,WT-ER,WT-ER,WT-ER,YAP KO-ER,YAP KO-ER,YAP KO-ER,YAP KO-ER,WT-EC,WT-EC,WT-EC,YAP KO-EC,YAP KO-EC,YAP KO-EC,WT-EX,WT-EX,YAP KO-EX,YAP KO-EX,YAP KO-EX,YAP KO-EX,WT-ET,WT-ET,YAP KO-ET,YAP KO-ET,YAP KO-ET,YAP KO-ET,WT-ED,WT-ED,WT-ED,WT-ED,YAP KO-ED,YAP KO-ED,YAP KO-ED,YAP KO-ED
1/26/23 1:31,368,99.99066,99.98931,99.99437,99.99722,99.97799,99.84853,16.7881,22.20736,35.37381,0,0.05733036,0,0,96.60827,100,100,100,100,100,99.97912,97.93658,99.87186,99.90465,99.9183,99.97002,99.99445,99.98958,99.98149,99.06873,99.98607,100,99.99418,99.93051,99.92903,99.92719,98.04353,92.26388,98.83864,99.73738,13.71915,9.024155,7.163819,19.65841,20.90643,19.55264,1.591558,0.3698645,0.1246824,0.1062609,5.896457,8.576336,3.841168,0.08365657,0.196371,0.1590158,0.01381187,69.26455,89.85344,74.54706,0.1011049,0,0.1526989,3.614391,4.049901,0.1549354,0.4128196,0.1625498,0.8285245,3.345905,1.533784,0.1871517,0.08287122,0.07073249,0.373518,0.06750573,0.01328262,0.08838573,0.04292095,0.04536235,0,0.02764082,0.0308505
1/26/23 5:31,372,99.99734,99.9915,100,100,100,99.97961,17.41144,24.41594,39.41615,0,0.05420604,0,0,98.85019,100,100,100,100,100,100,99.39165,99.88382,99.96324,99.97273,99.97304,99.9924,99.99765,99.98769,99.00151,99.99327,99.99317,99.98247,99.98494,99.99419,99.98212,99.06895,94.07216,99.3932,99.94624,14.3105,9.528893,7.162556,21.37204,23.22187,22.45622,1.673524,0.3858958,0.1130559,0.09299538,6.134161,8.285483,3.958373,0.07933716,0.1383577,0.138409,0.03330898,70.18934,93.27877,76.93967,0.1298896,0,0.1891322,3.845881,4.023096,0.1168119,0.2466845,0.2146218,0.977638,3.398113,1.59388,0.1096584,0.03534064,0.06533749,0.5627527,0.01598011,0.02016294,0.08930767,0,0.049972,0.03351385,0.0134192,0.02963833
1/26/23 9:31,376,100,99.99718,100,100,100,99.99735,20.38342,27.23049,43.9651,0,0.05524749,0,0.01418747,99.48001,100,100,100,100,100,100,99.8412,99.94733,99.97162,99.993,99.99182,100,99.99312,99.98499,98.92377,99.99621,99.99193,99.98872,99.99527,99.99112,100,99.67271,94.91232,99.8181,99.9889,15.19871,9.195992,7.552994,24.64528,25.15393,25.23041,2.01375,0.4158927,0.06397167,0.2028416,6.216606,8.075813,3.788533,0.1079682,0.2172339,0.1596645,0.05623771,73.40501,95.05771,83.2626,0.09979034,0,0.1212508,3.826605,3.866744,0.1428308,0.311083,0.2337092,0.2500307,3.601313,1.491477,0.1542695,0.05490603,0.04297216,0.6081833,0.04394531,0.03715035,0.0815737,0,0.0541719,0.0170557,0.01420454,0.03062855
1/26/23 13:31,380,99.99706,100,100,100,99.99635,99.99064,23.856,31.26826,47.85289,0,0.04222097,0,0.01444356,99.58955,100,100,100,100,100,100,99.90883,99.96242,99.99679,99.99472,99.99768,99.99097,99.99759,99.98212,99.44357,100,99.99454,99.99757,100,100,99.99774,99.86467,95.51807,99.96423,100,18.38358,10.20929,7.428004,27.47925,26.89561,28.78925,2.195558,0.4490992,0.09089543,0.2446699,6.457622,8.657209,4.178646,0.09821965,0.1505989,0.2700571,0.03074806,77.39891,97.46631,89.24126,0.1465014,0.01937759,0.1460746,3.517401,4.776603,0.1682863,0.3767278,0.2400773,1.26977,3.467428,1.328244,0.1332359,0.05237926,0.06559359,0.5686769,0.03614306,0.03716742,0.05108172,0,0.06204245,0.03602355,0,0.03088464
1/26/23 17:31,384,100,100,100,99.99751,99.98557,99.97833,25.55087,35.98478,52.18451,0,0.02979198,0,0,99.88431,100,100,100,100,100,100,99.94653,99.91692,99.99385,99.99715,99.991,100,100,99.99454,99.70491,99.99597,100,100,100,100,100,99.89974,97.19183,99.99703,100,21.41043,11.25446,7.569213,29.82468,28.86186,31.54394,2.022355,0.4345874,0.1237605,0.1240678,6.740227,9.00657,4.699826,0.08563702,0.07652016,0.1554476,0.04333069,81.6514,97.7489,93.13348,0.1140632,0,0.1068072,3.924091,5.015263,0.1743642,0.3716401,0.2304995,0.2922346,3.672865,1.672824,0.1515038,0.05089393,0.06351071,0.5673453,0.03675768,0.03860153,0.07889327,0,0.02805056,0.03325776,0,0.03013344
1/26/23 21:31,388,100,100,100,100,100,99.99043,27.47866,38.73139,54.16819,0,0,0,0,99.87962,100,100,100,100,100,100,99.9604,99.9649,100,100,100,100,100,99.99751,99.9288,100,99.99464,99.98984,100,100,99.99618,99.88525,97.75252,100,100,25.1753,11.70029,7.413801,31.54324,32.17534,36.16842,2.184717,0.4737864,0.2424504,0.101822,7.496073,9.687774,4.82818,0.1061414,0.1831567,0.1878517,0.0141704,84.09403,98.80579,95.23293,0.1134486,0,0.1477478,4.32414,5.190532,0.1705058,0.4041295,0.2581744,0.5629404,3.572699,1.660685,0.2088512,0.03515283,0.04918665,0.5425556,0.03822593,0.03607477,0.0876516,0,0.01413625,0,0,0.03066269
1/27/23 1:31,392,100,100,100,100,99.99675,99.98477,29.906,40.66734,56.94849,0,0.03493089,0,0,99.82662,100,100,100,100,100,100,99.93971,99.951,99.99495,100,100,100,100,99.99724,99.96344,100,100,100,100,99.99629,100,99.83265,98.08871,99.99778,100,24.72089,12.59291,8.007949,34.89165,35.73302,42.0881,2.294205,0.4896812,0.2733351,0.1289165,7.974093,9.991276,5.126253,0.1235898,0.2211436,0.1499843,0.02793105,85.71066,99.16293,96.29934,0.1159241,0,0.03417968,4.889385,5.401022,0.1548159,0.4183853,0.1845908,0.3145145,3.715496,1.553264,0.1319213,0.07961033,0.07713478,0.4937274,0.03919908,0.03699669,0.06072785,0,0.01350456,0,0,0.03061148
1/27/23 5:31,396,100,100,100,100,100,99.99708,32.71762,44.49605,59.79513,0,0.05357435,0,0,99.91074,100,100,100,100,100,100,99.9462,99.97639,100,100,100,100,100,100,99.98257,99.99753,100,100,100,100,99.99658,99.76349,98.58755,100,100,22.95214,13.1115,8.071067,39.76782,40.23733,48.20053,2.345098,0.5371947,0.2979881,0.1217801,7.894978,10.32326,5.156967,0.1793495,0.1332359,0.1611499,0.01440942,86.39083,99.44943,96.94489,0.117529,0,0.01580939,5.051661,5.391017,0.1125096,0.4284582,0.2146047,1.611072,3.534063,1.663195,0.2117023,0.03597233,0.06158149,0.436141,0.03576745,0.03662109,0.1036317,0,0.01676546,0.04348435,0,0.03076513
1/27/23 9:31,400,100,100,100,100,99.99564,100,27.12757,57.70182,82.86399,0.01377772,0.01710692,0,0,99.97202,100,100,100,100,100,100,99.96587,99.992,100,100,100,100,100,100,100,100,99.99349,99.99629,100,100,100,99.80119,99.4163,99.99713,100,18.57878,10.02803,17.17089,47.76925,55.10416,72.19303,0.9694432,0.3998101,0.1839079,0.2427406,6.755046,9.01362,8.701922,0.1277214,0.139365,0.2519258,0.05444507,89.00549,99.05919,99.84684,0.1489258,0.08620042,0.03696255,7.757047,8.202168,0.604803,1.175563,0.2363896,1.032749,4.746486,3.070845,0.2612646,0.09345635,0.2370383,0.1647181,0.01666302,0,0.06619114,1.744735,0.04761596,0.08715649,0.1472185,0.03622842
1/27/23 13:31,404,100,100,100,100,100,100,36.80502,50.06184,63.60411,0.02091414,0.01702155,0,0,99.96433,100,100,100,100,100,100,99.97662,99.99731,100,100,100,100,100,100,99.9957,100,99.99734,100,100,100,100,99.73745,99.03841,100,100,24.29998,16.81956,9.225084,50.46424,47.87399,58.79989,2.472667,0.3090342,0.1473722,0.107217,9.193413,11.68877,5.699147,0.1154973,0.1350627,0.1540818,0.02847738,88.83653,99.48103,98.34703,0.1602621,0,0.0139826,5.648458,5.805783,0.1422162,0.3680548,0.16494,0.3049197,3.855066,1.790883,0.1671424,0.08223954,0.04140147,0.636268,0.04568673,0.03762839,0.08584189,0.03354799,0.01521184,0,0,0.03064563
1/28/23 17:31,432,100,100,100,100,100,100,35.1456,71.05175,89.06064,0,0.01640693,0,0.02875055,99.86139,100,100,100,100,100,99.99751,99.76942,99.99421,99.99753,100,100,100,100,100,99.95392,99.97796,99.99776,100,100,100,99.99495,99.85407,97.98292,99.95887,99.92175,21.73124,11.95592,16.12951,87.80751,92.53581,95.33148,0.5983494,0.8539459,0.2395139,0.291859,5.907657,8.736171,7.48011,0.1680302,0.2000929,0.1177168,0.0339236,99.25914,99.95473,99.91431,0.2369359,0,0,11.62601,4.820924,0.230858,0.2279556,0.263228,0.5400288,3.975309,2.201056,0.1238117,0.1006611,0.0766909,0.188859,0,0,0,1.327357,0,0.08935888,0.1995466,0.02941638
1/28/23 21:31,436,100,100,100,100,100,100,45.56145,60.43573,77.90483,0,0,0.1011391,0.048094,99.8054,100,100,100,100,99.99738,99.99425,99.87344,99.99513,99.99384,99.99774,100,100,99.99486,100,99.92636,99.99467,99.99768,100,99.99712,99.9921,100,99.91448,98.76145,99.94665,99.92775,22.83218,23.37045,10.57219,85.20973,88.84035,93.40295,2.200287,0.9444828,0.1050146,0.2150827,8.222981,9.855547,5.169686,0.1162997,0.2296117,0.45936,0.0425112,98.8146,99.84538,98.61737,0.1493185,0.01331676,0,5.526797,4.300767,0.06876912,0.2001782,0.1656571,1.225774,3.457543,1.136073,0.158589,0.02161413,0,0.1194411,0.03327483,0.02233118,0.1277043,0.06216196,0,0,0,0.08389559
1/29/23 1:31,440,100,100,100,100,100,100,36.31392,77.10838,86.20819,0.7740111,1.620206,0.5684891,2.005009,99.26242,99.41154,99.95837,99.83315,99.88447,99.93172,98.99795,99.68175,99.69945,99.93114,99.9301,98.99912,99.59737,99.87344,99.98827,99.77904,99.99025,99.98424,99.98389,99.99384,99.99254,99.99644,99.90485,98.47401,99.994,99.87117,27.50475,17.51606,21.17956,86.07087,96.45694,96.11095,2.149342,0.9844843,0.1362919,0.2959906,9.97427,13.97569,12.70754,0.1003537,0.2944029,0.133492,0.01772154,96.63372,99.51411,97.52058,0.2308922,0.02093122,0.03559672,34.17692,10.0814,0.2411187,0.2649011,0.3275923,0.3062684,10.25029,5.589352,0.2024831,0.05943031,0,0.131153,0.9725162,0.3152316,0.4434482,0.7289219,0.03855032,0.05903764,0.07974692,0.02933102
1/29/23 5:31,444,100,100,100,100,100,100,43.98799,86.61971,94.52397,0.8880231,0.9922523,0.4575332,1.84922,99.31447,99.34912,99.9314,99.87279,99.86993,99.87923,99.54185,99.93411,99.59515,99.9426,99.93714,98.92428,99.5908,99.89848,99.98304,99.95386,99.98556,99.97205,99.9536,99.97263,100,100,99.97753,98.96369,99.99446,99.90641,31.03058,19.20137,22.08698,88.34351,98.19954,98.0762,2.286625,1.013474,0.1593743,0.07144955,10.94187,14.95938,13.02932,0.1153778,0.2600695,0.1321091,0.01744837,99.32415,99.92216,99.61571,0.1970881,0.05357435,0.0361772,36.5926,10.90409,0.2178315,0.2800788,0.3927079,0.2398895,10.16398,5.312568,0.2644743,0.08831744,0.01618499,0.1346871,0.1603645,0.2026879,0.316495,0.5679599,0.04329655,0.04449164,0.08259806,0.03136268
1/29/23 9:31,448,100,100,100,100,100,100,52.71973,89.93,99.33418,0,0,0,0.02992857,99.84436,100,100,100,100,100,100,99.99704,99.85757,99.99741,99.99724,99.99696,99.98299,99.95571,99.97655,99.99332,99.97746,99.99756,99.99683,100,100,99.99686,99.99744,98.85129,99.9951,100,33.34089,20.3035,20.12496,96.28902,99.14281,99.6376,0.5969836,1.018988,0.2291166,0.2703473,5.803342,10.69867,9.042149,0.246804,0.2203753,0.08145419,0.01801177,99.97562,99.98873,99.9853,0.1679448,0,0,18.42753,4.600429,0.2406749,0.2655499,0.2319677,0.4015515,3.86309,2.322819,0.2909542,0.07133003,0.03283093,0.1452381,0.01439234,0,0,0.9570482,0,0.05814985,0.169618,0.02974077
1/29/23 13:31,452,100,100,100,100,100,100,55.1569,94.84793,97.9449,0.7881815,1.108979,0.4245315,0.8918303,99.21562,99.14032,99.93328,99.92467,99.85101,99.87222,98.96648,99.78555,99.28468,99.85107,99.90219,98.85272,99.70068,99.88993,99.97311,99.97256,99.99387,99.98414,99.98856,99.98668,99.98972,100,99.9566,99.33221,99.99722,99.88785,38.66057,23.28559,27.03197,93.27249,99.83512,99.74887,2.192997,1.005825,0.2063927,0.1333213,13.55582,18.64659,16.92734,0.1337822,0.305227,0.1428649,0,99.8317,99.97337,99.97816,0.1527672,0.06501311,0.03358214,43.53297,13.19771,0.2198461,0.3379043,0.4965103,0.162823,10.6137,5.367304,0.2601719,0.01415333,0,0.1013098,1.16887,0.4184536,0.3986151,0.5837521,0.03783326,0.02905786,0.09663188,0.02673596
1/29/23 21:31,460,99.87268,99.95834,99.99338,99.9818,99.9569,99.87067,75.39023,94.53497,99.83191,0.0139826,0.01408503,0.08823209,0.03520405,99.88789,100,100,100,100,100,100,99.9854,99.70763,100,99.99718,100,100,99.99298,100,99.9805,100,100,100,100,100,100,99.99767,99.67284,100,100,42.53894,45.91759,24.32134,97.58424,99.4498,99.85061,2.410812,0.9300734,0.1727423,0.3180828,8.988284,14.98458,5.322231,0.2542306,0.1479356,0.5141294,0.03137975,99.98927,100,99.99759,0.125058,0.01475087,0,7.035654,3.940105,0.04843545,0.192854,0.1992563,0.6138344,2.963269,0.9961278,0.1679619,0.03733815,0,0.1154973,0.02178486,0.02178486,0.01808006,0.06685697,0,0,0,0.06026687
1/30/23 1:31,464,99.83807,99.94349,99.99744,99.9679,99.90836,99.78507,77.60487,95.34753,99.82372,0,0,0.1106145,0.03318946,99.88139,100,100,100,100,100,100,99.97633,99.51997,99.99196,99.99768,100,100,100,99.99774,99.97449,99.99586,99.99265,100,100,100,100,99.98129,99.70023,100,100,45.48905,51.18719,27.19293,97.93752,99.61663,99.87096,2.287017,0.873904,0.1504623,0.2410334,9.407335,14.78353,6.808655,0.2197778,0.1465015,0.1807494,0.02885298,99.99464,100,100,0.1006269,0,0,7.870155,3.716913,0.05864496,0.2078951,0.1624986,0.6607333,2.791705,1.010128,0.2273922,0.05019395,0,0.1271238,0.02245069,0.02245069,0.05739865,0.05683526,0,0,0,0.06057419
1/30/23 5:31,468,99.81648,99.89819,100,99.92622,99.7832,99.40168,78.65733,96.7807,99.94301,0,0,0.110495,0.06569602,99.7935,100,100,100,100,100,100,99.97542,99.22703,99.99437,100,100,100,100,99.99298,99.99265,99.99464,100,100,100,100,100,99.97231,99.80585,100,100,51.1555,56.62153,30.87565,97.73866,99.6736,99.88265,2.241621,0.8225661,0.0861492,0.318134,8.91079,16.20576,7.334667,0.1995636,0.1967637,0.1693107,0.04491846,99.98264,100,100,0.09866354,0,0,8.873999,4.040459,0.0448331,0.1753886,0.1781714,0.7429557,2.814805,1.087467,0.2271361,0.05106466,0.01802885,0.1143363,0.02091414,0.02091414,0.08681504,0.05514505,0,0,0,0.06016444
1/30/23 9:31,472,99.65263,99.8441,99.99171,99.86498,99.60022,98.96227,74.84607,98.77071,99.97697,0,0,0,0.03032124,99.16252,100,100,100,100,100,100,99.93675,97.97485,100,100,100,100,100,100,99.9711,99.98654,100,100,100,100,100,99.94953,99.63675,100,100,61.41712,48.71455,36.7986,98.06898,99.93348,99.99505,0.7888815,0.946207,0.1678253,0.3055685,6.461924,17.60423,17.03514,0.280113,0.2688278,0.04775254,0.01661181,99.9659,100,100,0.1496258,0.02265557,0,39.11307,5.176771,0.1746203,0.1971734,0.2153901,0.3153341,3.956871,2.183351,0.3861861,0.09757089,0.05907178,0.117068,0,0,0,0.7813525,0,0.06760817,0.1351993,0.07092029
1/30/23 13:31,476,99.42087,99.88346,99.9953,99.88214,99.73807,97.88966,76.64592,99.47006,99.98763,0,0,0,0.06199123,99.4492,100,100,100,100,100,100,99.89784,98.40765,99.99153,100,100,99.99778,100,100,99.95436,99.98566,99.99408,100,100,100,100,99.98006,99.58649,100,100,64.36129,52.69238,39.79453,98.36779,99.95749,100,0.6994714,0.9820257,0.1705399,0.2755716,6.448215,20.59881,19.00606,0.2506795,0.2882566,0.09246613,0.033548,99.99651,100,100,0.1755081,0.01891663,0,42.65304,5.937397,0.1758325,0.1244434,0.2520453,0.1410381,3.946286,2.009619,0.3095123,0.0870882,0.0316017,0.1124925,0.02052147,0.02052147,0,1.152617,0,0.06284487,0.1269361,0.3247582
1/30/23 17:31,480,99.99483,100,100,99.99677,99.98898,99.96582,84.55721,99.67143,99.92239,0,0,0,0.01329969,99.91159,100,100,100,100,100,100,100,83.06688,99.99718,100,100,99.99414,100,100,99.97324,100,100,100,100,100,100,100,99.82109,100,99.96199,65.58524,73.83902,46.68216,99.76968,100,100,0.944551,0.8384609,0.1291214,0.6824669,11.02875,23.47508,11.05068,0.08013958,0.06941789,0.09813429,0.1412772,99.95774,100,100,0.01623621,0,0.0616327,16.20677,5.756904,0.1238117,0.0615644,0.08124931,1.028139,3.425088,1.548927,0.01582646,0.03083342,0.02914322,0.03259192,0.06433021,0.06433021,0.06335705,0.03626257,0,0.0934222,0.04831594,0.01953125
1/30/23 21:31,484,99.9509,99.99767,100,99.99097,99.98035,99.82592,85.73454,99.72579,99.92479,0,0,0,0,99.94139,100,100,100,100,100,100,99.99708,85.25206,99.99686,100,99.99763,100,100,100,99.95757,100,100,100,100,100,100,99.98946,99.90498,100,99.9684,68.63913,77.55716,48.24133,99.60209,99.99759,100,0.9891964,0.8703356,0.1449649,0.1172046,11.79385,23.9296,10.9669,0.07792013,0.09241491,0.1597841,0.1309823,100,100,100,0.01574109,0,0.06045468,17.1594,5.366859,0.1291726,0.05167927,0.2021075,1.574075,3.890918,1.714943,0,0.01744837,0.03368458,0.0491525,0.0358016,0.0358016,0.1157192,0.03146512,0.03271143,0.08889792,0.03469187,0.02038489
1/31/23 1:31,488,99.42729,99.90075,99.9126,99.45884,99.37281,98.00671,84.79833,98.91502,99.89346,0,0.03233583,0,0,98.60841,100,100,100,100,100,99.99773,99.62679,83.16659,99.97265,99.99151,99.9953,99.99739,99.98854,99.9865,99.81145,100,100,100,100,100,100,99.88904,99.32009,99.99728,99.94849,67.80188,76.01875,48.71348,99.11049,100,100,0.9833063,0.914981,0.1237776,0.1727423,12.81192,22.72085,9.919161,0.1473722,0.07447142,0.1476282,0.1081731,99.91193,100,100,0.0151094,0,0.01719228,20.15135,5.645675,0.1119632,0.1131242,0.1586573,2.572662,3.640017,1.93076,0.07155198,0.05055247,0.06120588,0.06412533,0.04198194,0.04198194,0.04683061,0.03392359,0.01857517,0.05908886,0.04761595,0.01628742
1/31/23 5:31,492,99.74334,99.93985,99.93237,99.41679,99.45186,98.02409,82.95582,98.62251,99.93237,0.01606548,0.06455214,0,0.01763617,97.77579,100,100,100,100,99.99675,100,99.51568,81.99007,99.99696,100,100,100,100,99.99704,99.86392,100,100,100,100,100,100,99.93631,98.46082,99.98996,99.96261,66.06851,75.46907,46.74527,98.41666,99.9876,99.99756,0.9511411,0.9046861,0.0960514,0.1454429,12.75727,23.82715,10.57854,0.1950393,0.09002472,0.1462624,0.2180876,99.85008,100,100,0.02893834,0.03052611,0.03107244,23.55462,6.478365,0.1322115,0.09209052,0.1447088,2.508656,3.541712,1.845447,0.07278121,0.0478379,0.04391117,0.1027439,5.298261,0.05301095,0.04891348,0.03305288,0.09149297,0.06089857,0.1022659,0.02053854
1/31/23 9:31,496,99.9743,99.98682,99.97756,99.62032,99.66767,98.74447,85.29097,99.74826,99.94069,0.01644108,0.0620083,0,0.02782862,98.85463,100,100,100,100,100,100,99.87906,78.85181,99.99184,100,99.99741,100,100,100,99.95361,99.99544,100,100,100,100,100,99.98475,98.43946,99.99753,99.98593,71.38806,82.97797,51.70704,98.12129,99.99216,99.99712,0.9153224,0.9918597,0.08155662,0.09033203,12.44407,23.81105,11.58514,0.2058976,0.153194,0.1416528,0.1976002,99.95064,100,100,0.0292798,0,0,29.80008,6.417603,0.1450332,0.09613677,0.1362578,1.920226,3.685892,1.824977,0.07588847,0.06677161,0.01749959,0.07121053,2.817878,0.06009615,0.3117488,0.03013344,0.1147973,0.06835938,0.08638822,0.01695326
1/31/23 13:31,500,99.95829,99.98286,99.99168,99.94369,99.93078,99.21074,87.08035,99.94444,99.98832,0.02950175,0.06441556,0,0.01389723,99.1802,100,100,100,100,100,100,99.99513,77.85564,99.9976,99.99614,100,100,100,100,99.95705,100,100,100,100,100,100,99.99291,99.15233,100,99.99583,74.12189,87.61271,57.72555,99.19717,99.99715,100,0.9167224,0.9406072,0.1096926,0.1183314,11.88987,26.46434,13.17299,0.2246776,0.1234191,0.1737667,0.1413967,99.9839,100,100,0.01662888,0.01367529,0.01637279,37.56308,7.002499,0.133731,0.07827865,0.1277897,1.734952,3.913198,2.151818,0.01570695,0.06427898,0.03491382,0.1040244,2.031711,0.04087222,0.06666917,0.04425262,0.09407096,0.0440819,0.08833452,0.03909665
1/31/23 17:31,504,99.96454,99.99724,99.99759,99.99181,99.95115,99.53343,87.68589,99.96935,99.99477,0.01630449,0.03114073,0,0.01488746,99.43147,100,100,100,100,100,100,99.99496,78.55563,99.99768,100,100,100,100,100,100,100,100,100,100,100,100,100,99.49589,100,100,75.29465,88.22998,60.04326,99.37862,99.98651,100,0.9792088,1.096823,0.09931231,0.1898833,12.02876,27.75157,15.05243,0.2368335,0.101344,0.1565061,0.08020787,99.98886,100,100,0.03185779,0,0.03042368,44.42445,8.553407,0.09560751,0.1726057,0.1666815,1.983617,3.979714,2.047059,0.03435041,0.06412533,0.02989442,0.04811107,1.684178,0.07397632,0.07689576,0.03697962,0.1378114,0.0494086,0.1601084,0.05808157
1/31/23 21:31,508,99.97796,99.99534,100,99.9895,99.99098,99.79906,89.67935,99.72073,99.89379,0.01625328,0.03421383,0,0.01522891,99.6287,99.99713,100,100,100,100,100,99.99747,77.86747,99.9953,99.9977,99.99778,99.99749,99.99751,100,99.99417,100,100,100,100,100,100,100,99.48679,100,100,75.7196,86.10352,61.33789,98.95448,99.97997,99.98708,0.976221,1.022915,0.1203118,0.1002001,12.1651,32.17035,18.85334,0.2300385,0.1113145,0.1719911,0.05425727,99.98759,99.99666,99.99684,0.01534842,0,0.03187487,50.38344,10.49214,0.07037395,0.1023683,0.1566597,2.040059,3.715564,2.145842,0.01507526,0.04143561,0.07069834,0.07182514,2.706649,0.0964953,0.07242269,0.05753524,0.1573256,0.1709326,0.1759008,0.03723571
2/1/23 1:31,512,99.96997,99.9977,100,99.9946,99.98757,99.87225,93.8513,99.87475,99.91808,0.01671424,0.02813593,0,0,99.71577,100,100,100,100,100,100,99.95767,79.07795,100,99.9977,100,99.99712,100,100,100,100,100,100,100,100,100,100,99.5705,100,100,84.7253,90.48643,71.87332,99.47689,99.97787,99.99155,0.9723455,0.9714065,0.09132225,0.1016513,11.92082,36.45112,21.46362,0.2311824,0.1037,0.1665278,0.0740446,99.92944,100,99.99477,0.03412847,0,0,58.59354,13.11554,0.07068127,0.1375895,0.1564207,1.091974,4.104294,1.998692,0.01502404,0.07633235,0.04425262,0.04899885,3.373357,0.08608091,0.0270262,0.04283558,0.08867597,0,0.07262757,0.03629671
2/1/23 5:31,516,99.97417,99.98988,100,99.97031,99.98767,99.86386,96.54939,99.99112,99.96729,0.01608255,0.04683061,0,0,99.66518,99.99776,100,100,100,100,100,99.995,78.21388,100,100,100,100,100,100,99.98926,99.99481,100,100,100,100,100,100,99.86504,100,100,91.37562,96.81193,78.48595,99.77918,99.99421,99.9977,0.9340001,0.9457291,0.07885913,0.05224268,12.31182,40.48102,26.60592,0.2382505,0.1031708,0.1812275,0.144999,99.88129,99.9976,100,0.01335091,0,0.04116245,67.15999,15.72204,0.07590553,0.108156,0.1687985,1.221215,4.010718,2.061913,0.05830351,0.04686476,0.04331362,0.06759109,4.743516,0.07481288,0.08305903,0.04234047,0.129275,0.03161877,0.1315115,0.03682597
2/1/23 9:31,520,99.99754,99.99294,100,99.9686,99.98585,99.87007,98.43909,100,99.97738,0.01568988,0.01691912,0,0,99.82436,100,100,100,100,100,100,99.99619,79.93949,100,100,100,100,100,99.99754,100,100,100,100,100,100,100,100,99.86259,100,100,95.31456,98.57088,86.47338,99.98485,99.99724,100,0.9873525,0.9319001,0.07757867,0.1082072,13.22624,44.78792,31.54784,0.2642523,0.1077121,0.1630791,0.2014075,99.94207,100,100,0.02779447,0,0.02772618,74.66815,18.93121,0.08999058,0.05290852,0.1784617,0.9550508,4.358781,1.988551,0.01521184,0.08034445,0.04348435,0.1547988,5.007119,0.07588847,0.04877691,0.05760352,0.08676382,0.01369236,0.07044224,0.03904543
2/1/23 13:31,524,99.98014,99.99281,100,99.94311,99.97826,99.85239,99.60135,100,99.9971,0.01744837,0.01447771,0,0,99.86586,100,100,100,100,100,100,100,81.40428,99.99276,99.99776,100,100,100,100,99.9977,100,100,100,100,100,100,100,99.9902,100,100,97.3187,99.47347,91.3125,100,100,100,1.000294,1.06109,0.1134998,0.1210801,14.29124,50.43341,35.45603,0.2208363,0.2406919,0.1536549,0.173391,99.97684,100,100,0,0,0.02828958,80.62448,22.72746,0.09553922,0.1398431,0.139348,1.006269,4.632099,2.106933,0.03351385,0.08092494,0.03028709,0.07665674,3.628954,0.07069834,0.06704476,0.04100879,0.06316926,0.01365822,0.07445434,0.03820886
2/1/23 17:31,528,99.99466,99.99162,99.99277,99.89568,99.9378,99.89952,99.75211,100,99.99765,0.01591182,0.0164923,0,0.01691912,99.78114,100,100,100,100,100,100,99.99515,80.49486,100,100,100,100,100,100,100,100,99.99654,100,100,100,100,100,99.98624,100,100,98.24468,99.64896,93.89792,100,100,100,0.9528313,1.182597,0.09238075,0.1216947,15.33833,58.33226,43.43132,0.2216899,0.5934495,0.1607914,0.1721106,100,100,100,0,0,0.02844324,83.37764,27.30359,0.09984156,0.143582,0.1640181,0.6679892,4.562715,2.149906,0.02986028,0.03279679,0.04358678,0.08690041,2.911095,0.07599089,0.08406632,0.01418747,0.05263535,0.01401674,0.05540114,0.03803813
2/1/23 21:31,532,99.99319,99.98819,99.99628,99.8633,99.8935,99.91334,99.82323,100,100,0.01594597,0.01599718,0,0.01500697,99.74128,100,100,100,100,100,100,100,82.25346,99.98882,100,100,100,100,100,99.99055,100,100,100,100,100,100,99.99049,99.99684,100,100,99.2986,99.73862,97.32285,99.99368,100,100,0.9641336,0.9744966,0.09106615,0.09912451,17.6276,62.42842,47.38978,0.1940491,0.613288,0.1337652,0.175252,99.99701,100,100,0.01423869,0,0.02895542,84.78928,29.42462,0.1260483,0.1702155,0.1224801,0.6011664,4.961689,2.198495,0.04578917,0.06393752,0.0438258,0.08908571,3.644063,0.05451336,0.08077127,0,0.05533285,0.014546,0.05739865,0.03686011
