Date Time,Elapsed,WT-ECR,WT-ECR,WT-ECR,WT-ECR,AXL KO-ECR,AXL KO-ECR,AXL KO-ECR,WT-EXR,WT-EXR,WT-EXR,WT-EXR,AXL KO-EXR,AXL KO-EXR,AXL KO-EXR,AXL KO-EXR,WT-EDR,WT-EDR,WT-EDR,WT-EDR,AXL KO-EDR,AXL KO-EDR,AXL KO-EDR,AXL KO-EDR,WT-ETR,WT-ETR,WT-ETR,WT-ETR,AXL KO-ETR,AXL KO-ETR,AXL KO-ETR,AXL KO-ETR,WT-ETC,WT-ETC,WT-ETC,WT-ETC,AXL KO-ETC,AXL KO-ETC,AXL KO-ETC,AXL KO-ETC,WT-ETD,WT-ETD,WT-ETD,WT-ETD,AXL KO-ETD,AXL KO-ETD,AXL KO-ETD,AXL KO-ETD,WT-ETX,WT-ETX,WT-ETX,WT-ETX,AXL KO-ETX,AXL KO-ETX,AXL KO-ETX,AXL KO-ETX,WT-EA,WT-EA,AXL KO-EA,AXL KO-EA,AXL KO-EA,AXL KO-EA,WT-EA,WT-EA,AXL KO-EA,AXL KO-EA,AXL KO-EA,AXL KO-EA
1/28/23 8:44,424,0.2947102,0.318134,0.7737038,0.4192902,7.447484,10.80309,9.053571,1.330276,0.8872377,1.425986,1.17925,0.833578,0.4106855,0.4317362,0.2826568,0.06673746,0.03313825,0.04742815,0.03641622,0.2862762,0.0754275,0.1087877,0.6438995,0.6246073,0.465711,1.203391,0.3948932,0.1746886,0.2141096,0.2246094,0.2175071,0.05710841,0.4597014,0.7784671,0.8440607,0.1509062,0.2001441,0.1602792,0.1284726,0.01428991,0.02099951,2.171212,0.1697887,0.2869421,0.3395262,0.3178096,0.2239094,0.3240753,0.3055514,0.6444629,0.3959005,0.9597287,0.3073781,0.4006467,0.08259807,24.93572,36.50095,22.70137,20.57199,3.775507,3.123924,9.930736,11.28447,6.203681,7.499197,0.7575359,1.705672
1/28/23 12:44,428,0.2226972,0.2847567,0.502059,0.40611,7.68104,10.48695,8.980722,1.415776,0.9658066,1.336986,1.20375,0.700803,0.3867153,0.4522918,0.3585452,0.07489824,0.01796055,0.08261514,0.05388166,0.3479089,0.07209831,0.0594986,0.5660136,0.5031345,0.4572259,1.193489,0.3793057,0.1597328,0.224524,0.1777617,0.06613991,0.05731329,0.463116,0.7428533,0.8076103,0.197532,0.3211388,0.1212508,0.04080392,0.01418747,0.04963054,2.110451,0.1268336,0.34207,0.3689255,0.3121073,0.3270972,0.0752397,0.3207462,0.600603,0.3194315,1.051751,0.5205488,0.4257949,0.1018561,26.39324,38.53464,23.92162,22.80286,3.558853,2.557808,10.1134,10.87593,6.472732,6.514115,0.6556115,1.502677
1/28/23 16:44,432,0.3342166,0.3033319,0.4040271,0.4715499,7.375727,10.21283,9.060398,1.307313,0.9200686,1.325342,1.151729,0.7816085,0.3817472,0.4994468,0.3799375,0.05765475,0.0321651,0.02613841,0.04870861,0.277552,0.07691282,0.0744885,0.576701,0.4095928,0.4331021,1.242898,0.356838,0.1692424,0.2065805,0.1899687,0.01370943,0.05391581,0.4883325,0.6926765,0.7801232,0.1221215,0.184864,0.1374529,0.03288215,0.01437527,0.07377144,1.826189,0.1326554,0.3911713,0.2830153,0.314617,0.274018,0.09151006,0.2851835,0.5534651,0.3692328,1.07118,0.3484211,0.5156488,0.1155997,28.61683,41.85852,22.7332,23.77107,3.755805,2.242116,8.710067,10.50691,6.188828,5.772219,0.668177,1.406557
1/28/23 20:44,436,0.2778764,0.2759813,0.3646402,0.3331068,6.575799,9.900055,8.099767,1.259236,0.8336121,1.345095,0.9985352,0.8124419,0.3922298,0.4453603,0.3362823,0.05410361,0.01347042,0.04290387,0.08282001,0.2451991,0.06745452,0.07288365,0.4242413,0.4611355,0.4779863,1.18357,0.3740473,0.1730496,0.2280922,0.1862639,0.02977491,0.05022809,0.438258,0.7598236,0.7261391,0.2764423,0.254094,0.1319725,0.01589475,0.01386309,0.08116395,1.655222,0.1230434,0.442936,0.3052099,0.2928663,0.2548965,0.1085487,0.2811885,0.5855107,0.4005955,0.8972083,0.3579136,0.2921492,0.09033203,28.18269,42.55175,22.4791,25.77336,3.541268,2.784859,9.917709,10.63301,6.038161,5.652572,0.6022249,1.239107
1/29/23 0:44,440,0.2504405,0.2731473,0.3593647,0.4109928,6.309003,9.877315,8.204541,1.306664,0.9428437,1.320186,1.093972,0.7412314,0.3052099,0.3850763,0.3780253,0.06381802,0,0.04338191,0.06900813,0.2153218,0.08631994,0.07107395,0.5550699,0.4737352,0.5675501,1.134759,0.2977833,0.2033025,0.1598182,0.1573939,0.01324847,0.05365971,0.511005,0.7687356,0.8231977,0.2852348,0.2187022,0.1056804,0.03233583,0.0139826,0.1699423,1.425132,0.1459039,0.4018247,0.3044587,0.2871128,0.2212972,0.0955563,0.2596256,0.580201,0.4146976,1.023735,0.4324021,0.4033783,0.09395146,30.84937,44.36392,23.36854,27.22818,3.450646,2.24507,8.611881,10.41647,5.946446,5.506293,0.6297974,1.217254
1/30/23 0:44,464,0.3499918,0.1255019,0.2890761,0.3008734,5.377718,10.54494,7.24577,1.205611,0.7799695,1.149595,1.087894,0.8745697,0.2863957,0.3442041,0.3257143,0.04054783,0,0.0274018,0.05135489,0.2923712,0.06540579,0.1052878,0.5113295,0.4203829,0.463594,1.142988,0.2709619,0.1667839,0.1992051,0.1194752,0.01411918,0.05205487,0.5011712,0.7345218,0.8229075,0.3268753,0.2254972,0.135131,0.05261828,0.01411918,0.03378701,1.197552,0.1071487,0.4918153,0.3150268,0.287403,0.2124877,0.06873497,0.2724302,0.5711354,0.36575,1.191099,0.4679475,0.5472848,0.09048568,58.06638,77.89006,40.19833,47.08038,3.893616,2.330843,10.5669,12.98254,3.029119,5.33886,0.5508017,1.001489
1/30/23 4:44,468,0.1879883,0.04041125,0.2572696,0.301232,5.26089,11.00004,7.389334,1.165439,0.8016348,1.204604,0.9971693,0.8010373,0.2776715,0.3957127,0.2063415,0.04758181,0,0.02687254,0.05442799,0.288803,0.05873033,0.103461,0.5064125,0.3511698,0.5226658,1.109969,0.29162,0.1798446,0.131392,0.1232825,0.01388016,0.05043296,0.4861813,0.7501093,0.8349609,0.2620499,0.2248484,0.1492672,0.05791084,0.01408503,0.03631378,1.164448,0.1267141,0.4809741,0.3288386,0.2678205,0.2220997,0.08471508,0.2396846,0.5399093,0.4114879,1.043949,0.4182146,0.5342411,0.05589625,61.82362,81.75885,46.50035,49.50838,4.990166,2.348001,10.69152,14.07394,2.812398,5.166237,0.5361703,1.048968
1/30/23 8:44,472,0.3297947,0.06940081,0.2897249,0.27284,4.986017,11.5217,7.20254,0.9544703,0.7255074,1.088304,0.9336245,0.7944472,0.3144804,0.381013,0.2719693,0.04753059,0,0.02799934,0.03723571,0.2664889,0.03112366,0.05640844,0.3851958,0.3127049,0.4647891,1.065648,0.3494284,0.2104902,0.1968832,0.1363261,0.01396553,0.04621599,0.4483651,0.7593285,0.7929789,0.2610597,0.2443455,0.148038,0.01575817,0,0.02079464,1.149339,0.1103242,0.4457359,0.2480503,0.2154242,0.1868103,0.1006781,0.2754008,0.5157684,0.3394408,1.019859,0.4853276,0.4533162,0.04317704,66.45191,83.73028,52.47178,55.48152,5.072149,2.404939,11.04152,14.58841,2.914049,5.190823,0.4653696,1.041371
1/30/23 12:44,476,0.1780178,0.08421998,0.241648,0.2491429,4.730216,11.97073,6.881094,1.026347,0.6853522,1.02522,1.014703,0.6960739,0.2813422,0.4091148,0.3255094,0.05944739,0,0.02728229,0.03866982,0.2775691,0.03281387,0.09181736,0.2311653,0.2665572,0.4167805,1.038059,0.3716401,0.1760203,0.2243703,0.1350285,0.01386309,0.04234047,0.4286119,0.7575359,0.7591749,0.2737619,0.2223728,0.1757471,0.03634793,0.06176928,0.09400268,1.201804,0.07015201,0.4380019,0.2665913,0.2534623,0.1959271,0.1147802,0.2861567,0.51121,0.3083855,0.9715772,0.4291582,0.4192731,0.04985249,69.50705,85.87156,59.95807,58.73983,6.264596,2.427236,11.6486,14.81908,2.969211,5.011217,0.5071466,1.426891
1/30/23 16:44,480,0.2980906,0.3022222,0.3170926,0.2033538,5.272498,11.37245,4.628087,0.7430411,0.5589454,0.4735987,0.6381289,0.3652378,0.2670523,0.1920004,0.1891663,0.2803349,0.01328262,0.0194971,0.03148219,0.0247043,0.01565573,0.1330652,0.4036686,0.1402357,0.736434,0.6828767,0.1601426,0.1200899,0.2049757,0.08331513,0.03629671,0.1895931,0.1762764,0.2351604,0.4511309,0.04592576,0.1359846,0.111212,0.1199021,0.06789841,0.09101494,0.1726228,0.05094514,0.1040927,0.1189801,0.07448849,0.05700598,0.09760503,0.08707113,0.1443844,0.2655499,0.329402,0.4046588,0.1285238,0.05659623,72.74836,89.48053,59.61752,62.14558,8.978775,2.164383,11.85316,17.53068,0.1129876,0.6945544,0.3157609,0.8007641
1/30/23 20:44,484,0.2432187,0.3542941,0.215373,0.2464796,5.553431,10.51683,5.629678,0.7647918,0.4811619,0.5386288,0.6170782,0.4204682,0.3023929,0.2145194,0.2791057,0.1314262,0.02687254,0.05674989,0.01802885,0.02340677,0,0.09936353,0.3214632,0.07392509,0.6107613,0.6628503,0.253855,0.2355189,0.1820299,0.06841059,0.04181122,0.2354164,0.2276483,0.1741935,0.4516089,0.0641424,0.1549013,0.09576117,0.114268,0.03564794,0.08681503,0.1760715,0.06532042,0.07803963,0.1312213,0.1524598,0.09033203,0.07397632,0.08737843,0.1765495,0.2713034,0.2633646,0.4587112,0.220068,0.06550822,77.03989,90.03371,60.94435,64.72335,10.86743,2.555725,12.16455,16.44871,0.3985468,0.8030177,0.5286071,0.7108589
1/31/23 0:44,488,0.233436,0.4257607,0.2968101,0.305944,6.113076,11.43544,6.543155,0.7783818,0.4714645,0.5544041,0.7003592,0.341131,0.2936004,0.2271874,0.3049026,0.06180343,0.01355578,0.08594433,0.07892742,0.05132075,0,0.106517,0.3766936,0.1117583,0.5414628,0.6859327,0.2899127,0.2089366,0.1964734,0.07100566,0.01558744,0.2789862,0.2944882,0.2321555,0.4598892,0.06304974,0.1879541,0.07534213,0.06238391,0.06253756,0.08824915,0.1821323,0.05447921,0.06279365,0.1521355,0.181125,0.08824915,0.07307146,0.05120124,0.1616791,0.4016199,0.3548234,0.543614,0.212095,0.01763617,75.29874,89.10741,65.89369,67.12759,13.14178,2.65106,12.71512,17.23624,0.7125321,0.8415338,0.4868471,0.7194465
1/31/23 4:44,492,0.2945224,0.4909275,0.4152951,0.4242584,7.101965,13.58829,6.609382,0.7036884,0.4831252,0.6659746,0.6444972,0.4884178,0.2786618,0.2466332,0.2823153,0.05476945,0,0.07025445,0.07722014,0.06409118,0.01545086,0.1259971,0.4727962,0.1664254,0.6745622,0.6320852,0.3753961,0.1788373,0.2026709,0.07440314,0.04524284,0.2399407,0.3341995,0.2280239,0.4789766,0.1558402,0.1754227,0.09048568,0.08618335,0.06130832,0.1058853,0.1843005,0.03067977,0.03508455,0.1136364,0.2618792,0.148038,0.05709134,0.08126639,0.1473551,0.4020808,0.4343825,0.6110686,0.2652084,0.06709598,73.312,89.89189,71.19952,69.53367,17.19204,2.763399,14.72726,18.89083,0.4608453,0.8753721,0.4408872,0.727778
1/31/23 8:44,496,0.283647,0.5211293,0.4207584,0.3280021,9.388437,15.33784,7.099062,0.7243294,0.5225292,0.6377704,0.7346413,0.4296704,0.3328678,0.2636207,0.1780861,0.1368212,0,0.120124,0.07146662,0.0388747,0.01546793,0.1947832,0.3630866,0.1938955,0.5933983,0.6063053,0.395098,0.1931613,0.1918467,0.09263685,0.08244441,0.2160388,0.3100586,0.2877274,0.4796425,0.1026415,0.1942028,0.09630749,0.08461265,0.04816229,0.09615384,0.170557,0.08271758,0.09067348,0.1376236,0.3742351,0.119185,0.04829887,0.03129439,0.1934686,0.4943762,0.4644647,0.6631235,0.2650377,0.0392503,75.97417,92.47942,79.48071,74.30804,21.42455,3.520815,14.67666,18.87399,0.2930712,0.8605701,0.3793228,0.8745015
1/31/23 12:44,500,0.3062855,0.5376898,0.3608501,0.3049709,11.62929,19.88991,7.333625,0.7250635,0.5128319,0.6217391,0.824905,0.4118635,0.3305801,0.3036563,0.323051,0.09077592,0,0.09366121,0.06441556,0.03607477,0,0.1929735,0.3884909,0.1488063,0.5101002,0.5804571,0.4292094,0.1953466,0.1925979,0.09632457,0.06194001,0.2401627,0.293959,0.3006344,0.3985979,0.1254849,0.335258,0.07710063,0.1410894,0.06207659,0.06354485,0.1763959,0.06402288,0.09434412,0.1370773,0.3661426,0.1123047,0.03238704,0.06352778,0.1263727,0.4393678,0.4429189,0.5478993,0.3177072,0.04788912,79.7308,96.11484,81.32737,79.60398,24.81882,3.430893,13.83996,18.51699,0.3355482,0.7890352,0.4734621,0.8883987
1/31/23 16:44,504,0.2989271,0.4749474,0.2560745,0.3755668,14.49313,22.20963,8.166059,0.8599555,0.4850886,0.5742939,0.7560676,0.5985884,0.2922004,0.3529283,0.2804032,0.08423705,0.0134192,0.1278409,0.08210295,0,0.01630449,0.2535989,0.2764081,0.1621913,0.6090028,0.6519579,0.4420994,0.1717521,0.2354847,0.1215581,0.042699,0.2299361,0.4199218,0.2635353,0.4940348,0.1125437,0.2937882,0.08584189,0.1698911,0.04372337,0.03207973,0.1903102,0.05616941,0.1307433,0.1710179,0.4223461,0.1529208,0.08034445,0.05010857,0.136087,0.3590574,0.420656,0.7039104,0.3020173,0.0371162,82.517,97.52327,86.47195,84.98661,30.75697,3.390328,15.54489,19.30963,0.24047,0.9714235,0.3260216,0.8925815
1/31/23 20:44,508,0.2856787,0.3857934,0.3972834,0.2759472,18.96793,25.42009,9.77766,0.9638091,0.5427775,0.7962228,0.9001447,0.5969836,0.3367092,0.2852519,0.1435308,0.06501311,0.01681668,0.1253995,0.08027616,0.04449164,0.01633864,0.2240972,0.5733036,0.3193462,0.5885155,0.611393,0.3751058,0.1559768,0.2410505,0.09349049,0.08809549,0.1891834,0.367645,0.2996954,0.674272,0.1681838,0.3236485,0.1251775,0.1134827,0.05862789,0.01990685,0.173374,0.06822279,0.09378073,0.2966223,0.5301949,0.1565061,0.05033053,0.04971591,0.142404,0.4333069,0.5466189,0.7341633,0.168457,0.04698427,83.3718,97.06071,88.40491,86.17829,35.48495,3.300986,15.27719,19.31436,0.4633721,0.8840792,0.4143049,0.7382607
2/1/23 0:44,512,0.343231,0.4311387,0.3370506,0.3372896,20.63446,27.69065,11.98776,0.8465704,0.6297974,0.8445047,0.9158175,0.682484,0.378913,0.3387579,0.2105755,0.08275172,0.02980906,0.1530232,0.0574328,0.03001393,0.01632157,0.2249508,0.57315,0.4030881,0.6261438,0.645197,0.3795618,0.2223899,0.2352286,0.07885913,0.03097001,0.1641376,0.3374945,0.2849787,0.7127711,0.1430357,0.3693523,0.1288653,0.1393821,0.02916029,0.01773861,0.1866395,0.065457,0.03648451,0.2632792,0.5504261,0.1334578,0.0532329,0.0627595,0.1479356,0.5625136,0.6556967,0.7957959,0.1717521,0.07093737,87.91565,98.86834,94.05565,90.51151,40.46148,4.08017,16.082,18.59759,0.3752254,1.097967,0.4270754,0.8763965
2/1/23 4:44,516,0.4106002,0.4935396,0.3097342,0.367184,21.97143,28.71942,12.89752,0.9427925,0.5141465,1.000413,0.8517776,0.7118321,0.4180268,0.351443,0.3804155,0.06188879,0,0.1596304,0.1044512,0.01563866,0.01732886,0.2064098,0.2498771,0.2050781,0.6725647,0.6787792,0.346765,0.2600866,0.2245581,0.09002472,0.02902371,0.1594426,0.3156414,0.3118854,0.605059,0.1392626,0.3687889,0.1497965,0.1036317,0.134209,0.03568209,0.1995295,0.07040811,0.1150193,0.2706717,0.5458335,0.1444356,0.06335705,0.06373265,0.1572914,0.5857156,0.5253121,0.8722649,0.2479478,0.01329969,92.79257,99.67269,94.86337,93.31324,46.06022,5.080293,15.78098,18.80786,0.3711279,0.9587214,0.4210999,0.6380265
2/1/23 8:44,520,0.3587501,0.3879446,0.3358897,0.3993492,26.24269,30.78279,15.16632,0.7976568,0.6220293,1.070668,0.8901401,0.6901155,0.3133536,0.3426505,0.156728,0.05196951,0.0459599,0.1136705,0.08191516,0.02863104,0,0.2695278,0.5459872,0.2509014,0.7518336,0.6386582,0.323068,0.1574792,0.2189241,0.1346529,0.0289042,0.1306921,0.3392872,0.4507724,0.6891423,0.1245459,0.3567014,0.1428991,0.07027152,0.02968955,0.04036003,0.1364456,0.07086907,0.1043146,0.2807788,0.5156147,0.1126803,0.1209094,0.0287164,0.1310335,0.6165148,0.5910593,0.9033544,0.1831225,0.01635571,95.92789,99.95937,95.84735,94.54688,49.1824,6.28488,14.92706,20.18497,0.4453603,1.014583,0.5020248,0.6875888
2/1/23 12:44,524,0.3803984,0.4583185,0.4001004,0.4008003,30.66734,36.49748,16.27233,0.7691795,0.6176245,1.119547,0.9451315,0.9620676,0.3726303,0.4011248,0.3010271,0.06707892,0.07612748,0.1099145,0.1100511,0.0152972,0.04532821,0.2529843,0.5943885,0.2356384,0.5429994,0.6504384,0.2900834,0.2169608,0.2117194,0.1140803,0.04411604,0.08811256,0.3411652,0.4375409,0.6851644,0.1711033,0.3544819,0.1326896,0.06929838,0.04478187,0.0440819,0.1911467,0.06875204,0.08008836,0.2983637,0.5994591,0.2261288,0.1375553,0.04667695,0.2056074,0.5805937,0.5140953,1.030649,0.232958,0.05217438,98.51596,99.98956,96.85866,96.57322,51.77143,7.568411,15.71958,22.43973,0.6008078,0.7829913,0.4502773,0.8241197
2/1/23 16:44,528,0.3342507,0.4120855,0.4260168,0.408927,35.54197,39.41702,19.68897,0.7543604,0.5977177,1.082038,0.8887914,0.894818,0.3542942,0.3253899,0.2270508,0.04795741,0.02446528,0.099944,0.09480509,0.01519477,0.01731179,0.2115145,0.6056224,0.2244899,0.5668672,0.605759,0.2833056,0.1907711,0.2201705,0.1070804,0.01425576,0.09115153,0.3394749,0.4444554,0.7062835,0.130436,0.2867713,0.1457844,0.09471973,0.04635257,0.06264,0.2289117,0.07901278,0.1212679,0.3290606,0.6045809,0.1912492,0.1209776,0.02806763,0.172196,0.7147515,0.5274121,1.031673,0.1601426,0.05782548,98.71384,99.95498,97.59586,96.92224,55.48117,7.184256,15.88594,26.05073,0.5509895,0.7119174,0.5697013,0.8294122
2/1/23 20:44,532,0.2826226,0.3323044,0.4390434,0.4166098,38.62627,42.09138,23.54827,0.7395924,0.6697648,1.104642,0.8603653,0.7131808,0.3893445,0.3646232,0.3541063,0.05777426,0.0602498,0.1233337,0.1136364,0.02996271,0.01654352,0.2229192,0.5470457,0.3039294,0.6082004,0.5504944,0.2365091,0.1587597,0.2345286,0.1490111,0,0.09046862,0.3787765,0.5315607,0.7893766,0.1514696,0.309222,0.1554305,0.0692813,0.0379357,0.03612598,0.1676205,0.05446214,0.08017373,0.3241265,0.5202756,0.08591018,0.1068243,0.02765789,0.2016123,0.6670673,0.7144784,0.9113958,0.2260435,0.07996885,98.90968,99.99776,98.27396,97.59974,58.02818,8.377267,17.23397,26.68826,0.6852669,0.8017713,0.4776278,0.7576895
2/2/23 0:44,536,0.3091537,0.3766424,0.3594159,0.4712597,41.32823,46.20076,27.35698,0.7626066,0.6977641,1.186404,0.8080372,0.7541555,0.3848715,0.361772,0.2558184,0.05219146,0.03252363,0.1180582,0.1001318,0.01490453,0,0.2694083,0.4955202,0.252677,0.7093394,0.5341558,0.2596598,0.1589646,0.2218094,0.1049292,0,0.0892223,0.3316727,0.4691939,0.6759964,0.1839591,0.291398,0.1246824,0.06974226,0.07809085,0.02047025,0.1793324,0.07725428,0.0998757,0.2785935,0.556487,0.1002513,0.1054926,0.02767496,0.1655205,0.6433191,0.7233562,1.069114,0.3011466,0.08857354,99.26999,100,98.87064,98.18111,62.10507,10.14829,17.57589,29.89233,0.6654283,0.7889669,0.5236048,0.737151
2/2/23 4:44,540,0.2440553,0.3924859,0.2878469,0.3906762,46.58992,48.32678,28.83705,0.6683136,0.6244365,1.174572,0.8610651,0.7603358,0.3757887,0.4165756,0.1908736,0.04580624,0.01423869,0.1020439,0.06154734,0.01498989,0.01538257,0.4924641,0.5130368,0.2303117,0.8242734,0.518022,0.2498771,0.1735789,0.2721741,0.1098291,0,0.1124583,0.4145952,0.4410238,0.6304804,0.1735959,0.3466797,0.1579914,0.06781304,0.01374358,0.01821665,0.2044294,0.08423705,0.06755695,0.3837788,0.4094733,0.1143363,0.07354949,0.04404775,0.1129705,0.5193195,0.7018445,1.061072,0.2891615,0.08107859,99.6378,100,99.58054,99.07332,65.7623,12.26767,19.2992,31.86743,0.6196221,0.7587822,0.5688306,0.749119
2/2/23 8:44,544,0.1995978,0.4016369,0.2621353,0.4015687,49.80587,52.96231,33.95499,0.6903033,0.6182733,1.21973,0.9628189,0.8832768,0.4705426,0.3939712,0.2643206,0.04807692,0.01442649,0.1221557,0.0528573,0.01439234,0.01604841,0.5003346,0.5893179,0.2124194,0.6777378,0.5604479,0.2789862,0.167757,0.2465137,0.1122364,0.01324847,0.1098633,0.3610038,0.4393165,0.6374289,0.1600743,0.3781107,0.1952613,0.06745452,0,0.02004343,0.2228679,0.07832988,0.119424,0.2739668,0.5309461,0.09931231,0.05029638,0.02782862,0.1992392,0.5505798,0.6067321,0.959814,0.2459845,0.0984416,99.84418,100,99.74471,99.23978,68.31921,12.69495,18.60352,34.08073,0.571511,0.694452,0.4551088,0.7382096
2/2/23 12:44,548,0.1796568,0.3987004,0.2826397,0.397198,53.70619,55.26283,36.24595,0.7137102,0.5992371,1.249607,0.9755722,0.7620089,0.3812349,0.3639915,0.1928369,0.05570845,0.01458015,0.1759178,0.05050125,0.05246462,0.01333383,0.4606746,0.6114784,0.238592,0.6972861,0.5472335,0.263006,0.2610256,0.1779324,0.1296506,0.01538257,0.1100681,0.3862544,0.4477505,0.6139368,0.188859,0.3195511,0.1755764,0.08756624,0,0.0205044,0.2368164,0.07126174,0.09902208,0.3219583,0.5359313,0.06491068,0.08000301,0.02832373,0.2051976,0.6303779,0.5692403,1.02971,0.3284972,0.1141315,99.94617,100,99.77531,99.25919,71.73179,12.98137,19.87549,38.67766,0.7065566,0.6189733,0.4048125,0.6752452
2/2/23 16:44,552,0.2061878,0.4051368,0.2484942,0.4097465,55.46426,59.49828,41.85697,0.6309926,0.497842,1.2584,0.9291513,0.7876011,0.4778839,0.3437773,0.2873689,0.049972,0.02811885,0.1253995,0.05113295,0,0.02987735,0.4809229,0.6051614,0.2284166,0.6276292,0.6828254,0.2713034,0.1829006,0.2087146,0.1033927,0.01553622,0.1097096,0.407066,0.4332386,0.6703965,0.1683546,0.2353652,0.1904467,0.06882034,0,0.02074342,0.2362871,0.1331164,0.1403894,0.3315532,0.5175269,0.09429291,0.04976713,0.0457721,0.1741935,0.5647502,0.5546261,1.125215,0.3330556,0.1009854,99.97665,100,99.84177,99.50757,74.60619,16.82213,21.76123,42.59069,0.5686939,0.6813913,0.49832,0.7767769
2/2/23 20:44,556,0.2556135,0.4153805,0.2814958,0.3694718,58.36216,64.64388,46.18063,0.7274196,0.6016273,1.163987,0.9786624,0.765304,0.2967418,0.3576916,0.3130463,0.04913543,0.02987735,0.1394162,0.05253292,0.0152972,0.0134192,0.4667695,0.635107,0.2117707,0.6375656,0.5311339,0.2934126,0.1978051,0.217712,0.09699041,0.01534842,0.1040073,0.358255,0.4370288,0.587696,0.1903785,0.2330262,0.1625499,0.08990522,0.0141704,0.01859225,0.2182924,0.104861,0.1594597,0.2812056,0.4482456,0.1123047,0.02982613,0.08877841,0.1845908,0.6492774,0.6541603,1.054892,0.2484942,0.07938838,99.99532,100,99.92326,99.64845,80.43356,18.87248,23.19785,45.44343,0.5237755,0.6993861,0.463594,0.7369461
2/3/23 0:44,560,0.2262142,0.366228,0.2976979,0.3454846,63.68729,69.41763,47.74137,0.7349657,0.5545065,1.344925,1.039578,0.810598,0.4297899,0.3718962,0.3279679,0.0409405,0.01504111,0.1118608,0.04990371,0,0.01599718,0.4805131,0.6528798,0.2252923,0.6718477,0.4477676,0.2752301,0.2306361,0.1928882,0.1359846,0.0134192,0.1041951,0.3609354,0.4591039,0.5981445,0.1694131,0.2403846,0.1606718,0.08252977,0.01326554,0.02099951,0.2340677,0.130675,0.08748087,0.334319,0.5671403,0.1083097,0.08613213,0.02724814,0.2142804,0.6627137,0.505576,1.150176,0.2944882,0.1501892,99.99397,100,99.91261,99.72488,80.75666,19.94366,23.99069,50.35405,0.5180391,0.7137443,0.4297728,0.7388241
2/3/23 4:44,564,0.2697839,0.4130415,0.247504,0.3978809,64.69781,70.84706,51.57324,0.6771061,0.535863,1.226252,1.074441,0.7252172,0.4539991,0.3703084,0.2588061,0.04993785,0.04133318,0.118946,0.05451336,0.03945517,0,0.4228925,0.2482551,0.2239265,0.692813,0.4673159,0.3136097,0.2251557,0.2347506,0.09355878,0.01749959,0.08456143,0.3667743,0.5321924,0.5974274,0.1600231,0.2805568,0.148499,0.064518,0.01399967,0.02130682,0.235553,0.1422845,0.1103755,0.3743205,0.4926006,0.1263214,0.03754302,0.06241804,0.1436332,0.6564651,0.4052734,1.061158,0.2663864,0.09577824,99.99298,100,99.90768,99.8095,84.91749,22.56402,25.32177,52.63245,0.5078637,0.7087077,0.461238,0.693274
2/3/23 8:44,568,0.2307043,0.4238827,0.2327531,0.4062466,70.36792,74.06257,56.15885,0.7207953,0.5602771,1.224425,1.121835,0.8963547,0.4569356,0.3574184,0.2873176,0.04899885,0.04005272,0.1232483,0.06030103,0.02308239,0.01370943,0.4204511,0.5590991,0.2218948,0.5794498,0.4493212,0.2880859,0.162823,0.1799299,0.1141827,0,0.1001489,0.3484894,0.3986321,0.7644333,0.203422,0.2512258,0.1437869,0.06543992,0.01362407,0.02120438,0.282708,0.1232313,0.094549,0.3124146,0.5053881,0.08285416,0.06752281,0.02712863,0.2011855,0.6802987,0.7102614,1.017639,0.2471113,0.08553457,100,100,99.91318,99.85451,87.40176,26.67525,27.81081,58.08769,0.5838888,0.6192806,0.4556039,0.6603577
2/3/23 12:44,572,0.2407602,0.4351849,0.2371237,0.4174122,69.94556,78.18094,61.14917,0.6748696,0.561421,1.247729,1.10862,0.7372705,0.4104635,0.3672011,0.3960712,0.05103051,0.04058198,0.1547135,0.05635721,0.02446528,0.01447771,0.271457,0.5659283,0.2253094,0.6899618,0.4330337,0.3021368,0.1617986,0.2289971,0.08428827,0.01451185,0.122241,0.3688231,0.3717596,0.6220293,0.1855298,0.3339946,0.1597841,0.08142004,0.0134192,0.01594597,0.2520795,0.1472526,0.1289506,0.3104513,0.4645159,0.08461265,0.03177243,0.05739865,0.1762934,0.6538529,0.6334681,1.077992,0.3168535,0.1052195,100,100,99.91835,99.87968,90.92966,26.45692,28.24623,62.6451,0.6535968,0.6867521,0.4482285,0.6274072
2/3/23 16:44,576,0.1756105,0.08425412,0.05485481,0.0843907,73.37129,74.99621,60.48128,0.6667941,0.0895979,0.2549135,0.3835056,0.2901688,0.1025391,0.1603475,0.2832031,0.03720157,0,0.02443113,0.02916029,0.05203781,0.06231561,0.01384602,0.1079511,0.1013098,0.4514382,0.3521771,0.3207291,0.1271921,0.07127881,0.08041275,0.04160634,0.1126461,0.09951718,0.1842493,0.1093682,0.1777275,0.1603645,0.1235215,0.02818714,0.0302188,0.05157684,0.09840745,0.05567431,0.2162949,0.06561065,0.07602505,0.06870083,0.01963369,0.07926887,0.0792518,0.1827811,0.2775008,0.2872323,0.278491,0.03586989,99.97443,100,99.58798,99.62443,89.99364,29.94344,36.74845,74.99996,0.232036,0.5940983,0.5785279,0.3281045
