Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
PDGF UP.V1 UP,-0.26534974299650216,-1.1392333239912935,0.20408163265306123,0.6383422100692333,146,115,GADD45A;STK10;SIK1;FKBP2;NAB2;PAF1;ZNF460;ETFB;HDLBP;CBX4;CHKA;JOSD1;AGFG1;NEDD9;ADAM9;TJP2;ATF3;TFIP11;TGIF2;NDUFAF1;MORC2;ACOT11;FAM3C;VPS39;ZNF394;MMP17;ELP4;UTP3;EZR;INHBA;TET3;NEU3;SDC3;TMEM158;CBX2;ATXN2;NDRG4;PPP1R12B;ENST00000637298.1;TAF12;DDIT4;DUSP5;ZNF304;CDKN1A;FAM149B1;FOSL1;DEGS1;KDM6A;ENST00000416369.6;MPI;SERINC1;NUP160;SNRNP35;PEX11A;AREG;LRPAP1;ATF6;PANX1;THOC2;LAS1L;EGR1;PPP1R37;SLC30A1;MBTPS1;HDAC4;DNAJA2;ATP6V0A2;GLOD4;TFPI2;RNF19B;ZBTB24;FDX1;ENST00000469494.1;MADD;RANBP6;PFKFB3;CLDND1;FOS;TRIP12;PARG;SLCO3A1;FAM98A;CCNE1;MAPK6;UAP1;CAPZA2;URB2;NBAS;IFNAR1;PSMC3;MRPS11;ORC2;KLF10;NRAS;RAB35;EXOSC10;SLC5A3;LSM1;RNF14;PSMC6;MOB1A;SLC20A1;SNRNP40;HSPA2;ATXN7;ETS2;BICD2;SNRPD3;CDK6;GPSM2;SLC7A5;RNF4;ANXA7;CDC25A;CDC6,FAM98A;CCNE1;MAPK6;UAP1;CAPZA2;URB2;NBAS;IFNAR1;PSMC3;MRPS11;ORC2;KLF10;NRAS;RAB35;EXOSC10;SLC5A3;LSM1;RNF14;PSMC6;MOB1A;SLC20A1;SNRNP40;HSPA2;ATXN7;ETS2;BICD2;SNRPD3;CDK6;GPSM2;SLC7A5;RNF4;ANXA7;CDC25A;CDC6
RB P130 DN.V1 UP,-0.3074220736044469,-1.1155178437207893,0.2916666666666667,0.6801404998357465,133,82,CUEDC2;ZNF428;SNN;GFER;NPPB;RASGRF1;ENST00000441555.2;FAM187A;CRB3;QTRT1;CYBA;HINT1;ATP2A1;GLIS2;VSIG2;TRAF4;PARS2;NSMCE1;ELOF1;GRTP1;KAZN;HYAL3;SIM2;ICA1;STMN3;CHCHD6;SLC43A3;TEAD1;CACNG4;EIF1B;MBD3;CASP7;ZBTB17;MRAS;MYLK;RUVBL2;LSM4;POLR2I;CHCHD7;SEMA6B;TRAF2;SNRPC;ANAPC5;AURKA;PPP1R15B;SNRPB;POLD2;FADS2;TWIST2;EXOSC2;CRLF1;USP13;CMTM7;B4GALT4;DCTPP1;PDZK1;SNTA1;OAF;EFTUD2;SDF2L1;SLC29A1;RGL3;TK1;RAD51D;AURKB;STAT5B;BIRC5;RASA4;GPN3;SPATA13;CDC7;LITAF;SGSM3;RACGAP1;CCNB2;CDK1;HMGA2;RABEPK;UBE2C;KIF22;ORC1;KIF20A,SLC29A1;RGL3;TK1;RAD51D;AURKB;STAT5B;BIRC5;RASA4;GPN3;SPATA13;CDC7;LITAF;SGSM3;RACGAP1;CCNB2;CDK1;HMGA2;RABEPK;UBE2C;KIF22;ORC1;KIF20A
STK33 SKM UP,-0.2645593188708157,-1.0858278876151073,0.275,0.7186907740125843,290,175,ENST00000646071.1;HIST1H2AC;JUNB;TP53INP2;HIST1H2BD;BMF;HIST1H2BC;FCHSD1;ZFP36;SKIL;CD101;ST20;HIST1H2BG;GBP2;ERRFI1;DUSP1;RHOB;IFI16;HIST2H2BE;FGD4;HIST1H2AM;HIST1H2AE;PTPRM;TNFRSF21;DYNC2LI1;HIST1H3H;ITGB8;ADM;CMTM3;PPCS;DNAJC15;DPY19L4;CDKN1C;SGK1;NFKBIA;TP53INP1;PKIB;LFNG;IRF1;ATRX;EVI5;SULF2;BCL3;TK2;TLR1;UNK;TNFRSF11B;CD9;CEP19;LGALS1;ARID5B;HIST1H4H;TGFB1I1;HIST1H2BJ;TRIM23;CPEB4;BTBD7;FAM131A;HINT3;TNFAIP2;HBEGF;ARHGAP42;CLDN1;DUSP5;PLK2;ZNF117;DNAJB4;TFPI;RIT1;CDKN1A;THBD;LPAR6;SLC38A6;UBE2W;MILR1;EPB41L5;TLR6;OLR1;PLAU;RNF141;KIAA0895;NINJ2;HIST1H3J;HIST1H2AG;UPP1;ZNF254;EGR1;PLCXD2;SQSTM1;LPXN;GPR137B;MFAP3;ANXA1;NFXL1;STX12;CMTM1;THAP1;TFPI2;TTC30B;NFKBIZ;RHOC;TRIB1;RNF19B;WDR19;MIDN;APPL2;SLC12A6;CDC37L1;BBS12;AMN1;UNKL;FAM20C;NCF2;LY96;FNBP1L;AFF4;TMEM71;FOS;NMNAT1;SH2B3;NAMPT;GLIPR1;PLXNB2;LRRC37A2;ZNF675;KLF6;ARRDC3;ZNF432;LCOR;HMOX1;CYTH4;SYNJ2BP;ZBTB6;TBC1D8;MAP2;KIAA1841;ERMAP;ARL5B;STX6;GBP3;ASPH;MORN2;EMP3;TMEM107;FCHO2;MFSD9;NECAP1;OSBPL11;CALHM2;CRK;LMBRD2;MFAP3L;HIST1H3B;PALLD;KITLG;RND3;CFL2;DAAM1;C5AR1;AMMECR1;IL1A;STAM2;TMTC3;CD58;CYBRD1;SAMD8;PRTFDC1;ZCCHC14;HIST1H3A;PHLDA1;SLC7A11;TWF1;FAM177A1;MNS1;RNF19A,LY96;FNBP1L;AFF4;TMEM71;FOS;NMNAT1;SH2B3;NAMPT;GLIPR1;PLXNB2;LRRC37A2;ZNF675;KLF6;ARRDC3;ZNF432;LCOR;HMOX1;CYTH4;SYNJ2BP;ZBTB6;TBC1D8;MAP2;KIAA1841;ERMAP;ARL5B;STX6;GBP3;ASPH;MORN2;EMP3;TMEM107;FCHO2;MFSD9;NECAP1;OSBPL11;CALHM2;CRK;LMBRD2;MFAP3L;HIST1H3B;PALLD;KITLG;RND3;CFL2;DAAM1;C5AR1;AMMECR1;IL1A;STAM2;TMTC3;CD58;CYBRD1;SAMD8;PRTFDC1;ZCCHC14;HIST1H3A;PHLDA1;SLC7A11;TWF1;FAM177A1;MNS1;RNF19A
EGFR UP.V1 UP,-0.30334749480308937,-1.05995888312588,0.47619047619047616,0.7270866499886286,193,143,ENST00000383235.4;ETHE1;S100P;JUNB;EGFR;GBP2;RND1;TNS3;CAPN2;ITGA3;PSMB10;IL4R;CEBPD;TNFRSF21;KTN1;ATF3;ADM;EGLN3;NFKB2;TMEM45A;WNT5A;EXT1;PAPSS2;MEIS3P1;SAMD4A;IRF1;ICAM1;MGAT4A;LPP;CSGALNACT1;BCL3;TNFRSF11B;KRT7;PMAIP1;SLC4A7;NT5C2;ARID5B;INHBA;BACE2;AKAP12;CXADR;SPAG1;ARNT2;TGFB2;CASP7;GCNT1;DUSP4;AOX1;HBEGF;IFIT3;CLDN1;DUSP5;WIPI1;S100A9;IL15RA;PSMB9;GLRX;EDN1;TFPI;SAT1;ARAP2;LPAR6;FADS3;GBP1;CADPS2;COTL1;IMPA1;KLF4;ARFGAP3;DRAM1;ZNF281;SLC9A6;SCCPDH;CBLB;MAP3K5;ITGB6;LIF;ETV5;MPZL2;ABCC3;ATXN1;ITGA2;RCAN1;SDCBP;RHOQ;CYP1B1;PDLIM7;TNNT1;TNFAIP8;KCNS3;IL1R1;IGF2BP2;DBNDD2;HK2;NFIL3;ALAS1;SOD2;SGMS1;SLC12A2;TAF1A;FHOD1;DUSP6;MBNL2;LOXL2;SPTLC2;CYP27B1;CTNNAL1;CEACAM6;SEC23A;TBC1D8;GAL;RPS6KA3;CRISPLD2;APOBEC3B;TUBB2A;EPAS1;IQCG;MGLL;F2RL1;ASPH;SNAPC1;PGM3;HOMER1;SOCS2;HSPA2;ENST00000645915.2;ETS2;P2RY6;SEL1L3;FNDC3B;ELK3;FERMT2;MALL;ELL2;LRP8;LHFPL2;RAB27A;PHLDA1;SLC7A11;LPIN1;GCLM;MAP2K4;RNF19A,MBNL2;LOXL2;SPTLC2;CYP27B1;CTNNAL1;CEACAM6;SEC23A;TBC1D8;GAL;RPS6KA3;CRISPLD2;APOBEC3B;TUBB2A;EPAS1;IQCG;MGLL;F2RL1;ASPH;SNAPC1;PGM3;HOMER1;SOCS2;HSPA2;ENST00000645915.2;ETS2;P2RY6;SEL1L3;FNDC3B;ELK3;FERMT2;MALL;ELL2;LRP8;LHFPL2;RAB27A;PHLDA1;SLC7A11;LPIN1;GCLM;MAP2K4;RNF19A
MYC UP.V1 UP,-0.263393032403913,-1.0875968880596651,0.32075471698113206,0.7281947556119017,186,115,EXOSC5;CAPS;CCDC124;DPP7;TOP1MT;PRR7;DGAT2;TSSC4;REPIN1;PES1;HDLBP;QTRT1;MNT;ERVMER34-1;PIGW;RPP40;DENND2D;CHKA;UBIAD1;SLC29A4;ZNF593;HSPE1;NOP14;USE1;CALML4;SSSCA1;AHSA1;KLF16;HSPBAP1;ENST00000631145.1;AMPD2;TSFM;RRP9;SLC25A15;B3GNTL1;RRP12;ENST00000632575.1;SLC19A1;PUS3;DGKD;LRRC61;RPUSD4;TFB2M;SLC27A2;NOC4L;SLC25A22;MTFP1;PMM2;PUS1;CD3EAP;LAS1L;TRMT1;DIS3L;NIP7;CD320;ZNF420;POLR1E;WDR4;TRNAU1AP;NLE1;GLRX5;PPRC1;EXOSC9;PRMT3;NR2C2AP;MPHOSPH10;DUSP2;ALG3;ABCC4;DCTPP1;EEF1E1;FOS;OAF;MON1A;SHISA9;DDX10;RPTOR;UTP14A;DCAF4;TMEM201;IPO4;UTP15;RRP15;PLD6;TGFBRAP1;FOXRED2;ESF1;SAC3D1;QSOX2;WDR83;PCOLCE2;P2RX5;SORD;IL17D;PUS7;NOL6;UNG;CAMKMT;MRTO4;NEFH;HS6ST2;WDR43;SMYD5;NDUFAF4;AGPAT3;GEMIN5;METTL1;PUS7L;SCFD2;TAF5;TMEM97;CDCA7L;ISOC2;GPD1L;FARSB,EXOSC9;PRMT3;NR2C2AP;MPHOSPH10;DUSP2;ALG3;ABCC4;DCTPP1;EEF1E1;FOS;OAF;MON1A;SHISA9;DDX10;RPTOR;UTP14A;DCAF4;TMEM201;IPO4;UTP15;RRP15;PLD6;TGFBRAP1;FOXRED2;ESF1;SAC3D1;QSOX2;WDR83;PCOLCE2;P2RX5;SORD;IL17D;PUS7;NOL6;UNG;CAMKMT;MRTO4;NEFH;HS6ST2;WDR43;SMYD5;NDUFAF4;AGPAT3;GEMIN5;METTL1;PUS7L;SCFD2;TAF5;TMEM97;CDCA7L;ISOC2;GPD1L;FARSB
RB P130 DN.V1 DN,-0.30620310511525906,-1.0736672054294458,0.3695652173913043,0.737812887265436,139,104,CASP6;GADD45A;SH3BP5L;CHMP1B;TMEM123;RRAS;RAP2C;RAB24;EBPL;TMEM140;STAT6;GABRP;LAMP2;RASA1;RRAGA;LAMP1;B2M;RNASET2;CLIP1;AVL9;CLU;EVI5;FAM32A;EIF3J;ARRDC4;SCAMP1;CTSB;KDM5B;RAB8B;PYROXD1;TFB2M;NAB1;KRT10;PARP9;MORC3;MFN1;KLK7;SCEL;DSTYK;OLR1;ZDHHC20;KLK6;USP18;ATP6AP2;SPG11;DSP;SNX2;DDX3X;FBXO28;GDPD3;ABCG2;SEC24C;WDR26;LLPH;LGALSL;BNIP3;AKAP9;PRPF38B;DDX1;UBXN4;HK2;VDR;GNS;DNAJC7;IDH1;ERAP1;COPB1;RCN1;SLC2A1;KIF16B;ZMPSTE24;CTSC;HTRA1;SEC23A;TOMM34;CAPZA2;TMEM87A;CSDE1;NCL;USP47;ESF1;PLBD1;ATP9B;RB1;ENST00000634773.1;NRARP;GNAI3;PNRC2;SPOP;STAT1;UHRF1BP1L;ANKFY1;DNAJC1;ASB13;TXNDC9;APPL1;DYNC1I2;VOPP1;TXLNG;IDI1;GJB2;DDX46;EIF2S2;GLO1,DNAJC7;IDH1;ERAP1;COPB1;RCN1;SLC2A1;KIF16B;ZMPSTE24;CTSC;HTRA1;SEC23A;TOMM34;CAPZA2;TMEM87A;CSDE1;NCL;USP47;ESF1;PLBD1;ATP9B;RB1;ENST00000634773.1;NRARP;GNAI3;PNRC2;SPOP;STAT1;UHRF1BP1L;ANKFY1;DNAJC1;ASB13;TXNDC9;APPL1;DYNC1I2;VOPP1;TXLNG;IDI1;GJB2;DDX46;EIF2S2;GLO1
TBK1.DF UP,-0.24627522981894553,-1.0900824682240906,0.3191489361702128,0.7378548615162512,290,230,GRINA;ACYP1;LSM6;MEX3D;CIB1;TNFAIP3;PIK3CD;OPN3;SNAP23;CRIP2;ARIH2;MCAT;RRAS;TRAPPC2;GPX2;IQCK;TNS3;RGS20;ABR;MAST3;TNFAIP1;SWAP70;TMEM104;PTK7;RABGEF1;BTG1;RNF103;LRP12;TP53I3;NME3;ATF3;DUSP3;EFNA1;BBS1;TNFRSF10B;TMEM45A;PTHLH;ENO2;PELI1;SNCA;TPST1;RHOBTB1;LIPT1;CHIC2;SLC2A10;AVL9;GCA;SIRPA;ADAM8;PTK6;EIF4B;TMEM184B;TUBA1A;IGF1R;DAB2;TBC1D13;GTF2E1;PIP4K2C;NT5C2;RLN2;CLDN4;CORO1A;NF2;LAPTM4A;STX3;RIN2;ENDOG;ADCY9;NFKBIE;ATP10D;ZC3H12A;STEAP1B;SCO2;SNX11;CIAPIN1;CASP7;TNFAIP2;DERA;RAB4B;HBEGF;CNNM4;DLG3;PCTP;GALNT10;NUDT4;PEG10;GCH1;DUSP5;AKR1C3;RNF38;GOLGA8A;SLC39A4;BTG3;KLF11;G0S2;MINPP1;ANXA6;KCTD14;PXDN;RIT1;SLC37A1;UBA3;CDC42EP3;SLC38A6;SPOCK1;DEGS1;TMEM41B;OSTM1;DCUN1D2;TBPL1;NCK2;NFYA;SAA1;PLAU;GCC2;PLAUR;ITGAV;ACVR1;PKNOX1;CSGALNACT2;TRAM2;ENST00000614271.3;EXTL2;ARAP3;SERTAD2;PHF10;CAMK2G;LPXN;CGRRF1;PASK;IGSF3;SLC30A1;FKBP1B;SLC39A6;SPRR1B;STX12;TMEM50A;TGFA;GTF2H1;ARAF;CCNJL;DPY19L1;TNFAIP8;NRBF2;IL1R1;TTC33;GOLPH3L;TMEM40;PLEKHF2;RABIF;VAMP3;WWTR1;NFIL3;TEX2;DNAJB6;C1GALT1C1;DNAJC17;UXS1;OCRL;TUFT1;TIMP4;LIPG;KIAA0355;SLCO3A1;SNX24;PPP2R3A;RAD51AP1;NUP62CL;GALNT12;TFE3;CD83;STEAP1;HMOX1;RAB21;TRAK2;NETO2;NFKB1;GPHN;LSP1;SLC33A1;BID;TUBB2A;CRABP2;IFT57;INPP5F;MGLL;STAM;PHTF2;ANKMY2;RUNX1;DMTF1;GPR107;EMP3;RB1;CREM;MAP3K2;ZDHHC6;P2RX5;ATPAF2;RGS3;LANCL1;SAP30BP;ZFYVE16;MREG;HSPA2;ATP11B;OSBPL2;FZD6;CCDC6;DDAH2;VOPP1;ENDOD1;DAAM1;SNX10;CDK8;ANPEP;FERMT2;IL1A;FAM57A;EPB41L4B;CYBRD1;SLC35A2;TP53BP2;PNP;CKB;PRPF4B;RNGTT;TMED5;USP10;GINS1,GPHN;LSP1;SLC33A1;BID;TUBB2A;CRABP2;IFT57;INPP5F;MGLL;STAM;PHTF2;ANKMY2;RUNX1;DMTF1;GPR107;EMP3;RB1;CREM;MAP3K2;ZDHHC6;P2RX5;ATPAF2;RGS3;LANCL1;SAP30BP;ZFYVE16;MREG;HSPA2;ATP11B;OSBPL2;FZD6;CCDC6;DDAH2;VOPP1;ENDOD1;DAAM1;SNX10;CDK8;ANPEP;FERMT2;IL1A;FAM57A;EPB41L4B;CYBRD1;SLC35A2;TP53BP2;PNP;CKB;PRPF4B;RNGTT;TMED5;USP10;GINS1
TBK1.DN.48HRS UP,-0.28143391482863395,-1.0600045972564953,0.3137254901960784,0.7411113638086574,50,44,RBM15B;BAMBI;TP53BP1;CDKN2A;P4HTM;FCHO1;ARL4C;DUSP3;CALM3;CHMP6;DDR1;CNDP2;IGFBP3;PIK3C2B;MYLK;TIMM22;EDN1;TMCO1;RNMT;LRPAP1;TM9SF2;APOE;FKBP14;ZMIZ1;SCP2;APPBP2;CNOT4;UBE2J1;COPB2;PTK2;CDK4;OXSR1;CHEK2;SDHB;MLEC;UBQLN2;MYCBP;MTFR1;PSRC1;LBR;SLC11A2;UGDH;ECD;TEX10,MLEC;UBQLN2;MYCBP;MTFR1;PSRC1;LBR;SLC11A2;UGDH;ECD;TEX10
ATF2 S UP.V1 UP,-0.26494316080504493,-1.0624581983828632,0.34545454545454546,0.7512030930179668,193,85,PLEKHA2;CD24;PML;FANCF;INSL6;COQ4;IL32;CST1;SH3BGR;ADAMTSL4;GRHL2;TBC1D19;WNT5B;ANKRD11;SYNGR3;ALX3;NFE2L3;OVOL1;GNA15;SATB2;S100A4;ADRB2;FAT4;RBFA;MAP1B;CST5;ENDOG;STEAP1B;MRAS;TMEM156;ARHGAP22;CLDN1;S100A9;NNAT;PSMB9;ITGA6;GALR2;CEP41;PRKCD;CLCN2;MON1B;NIPAL3;CHCHD7;PLAU;PPM1H;ANXA3;KIF23;UPP1;ABLIM3;B3GNT3;LAS1L;POMT2;APOL6;DDX6;PITX1;SLC13A4;MBOAT7;SLC9A2;DBNDD1;INA;CHML;NQO2;GALNT6;PTGDS;PLCB4;PRSS16;EFNB2;RASGRP1;CTNNBIP1;GALNT14;PIR;TK1;FGFBP1;DYSF;RPL39L;UNG;ETS2;PCNT;EZH2;BCL7C;DECR2;FOXM1;CDKN3;TOP2A;KIF20A,PTGDS;PLCB4;PRSS16;EFNB2;RASGRP1;CTNNBIP1;GALNT14;PIR;TK1;FGFBP1;DYSF;RPL39L;UNG;ETS2;PCNT;EZH2;BCL7C;DECR2;FOXM1;CDKN3;TOP2A;KIF20A
LTE2 UP.V1 UP,-0.25604424871284354,-1.0165914040456958,0.44,0.7543173375786522,190,137,HSD17B14;PTOV1;GSTZ1;EPS8L1;KIF13B;TMC6;OPN3;ORAI3;UST;MARCKS;TST;PHACTR2;TNS3;ALDH4A1;NPC2;PDE8A;LMO4;SASH1;BTG1;P2RX4;SCARA3;SLC2A10;AQP3;VTCN1;SYT17;PTGER4;MGAT4A;CSGALNACT1;FAM117A;ACOX2;DAB2;HRAS;TNFRSF11B;KIN;ATP6V1H;RLN2;INSIG2;BACE2;SLC26A2;AKAP12;RMND1;GTDC1;RIN2;CALML5;ENOSF1;PRPS1;CLIC3;EFCAB11;GCNT1;BNIP3L;DUSP4;AOX1;RAB4A;QPRT;PNRC1;NUDT4;TFPT;CEP76;EDN1;ANXA6;ACOX1;GLTP;DEGS1;MEIS2;MBP;KLHDC2;DRAM1;LONP2;SLC9A6;MAP3K5;STAU2;ASRGL1;CREB3L2;ABCC3;CGRRF1;FGFR4;ABCG2;GPX3;RCAN1;EPHX1;SDCBP;B4GALT5;RHOQ;CYP1B1;ULBP2;TNNT1;UBE3B;IL1R1;APPL2;NUCB2;NUMB;EPN3;SLC12A2;TIMM13;P4HA2;ECI2;GALNT12;MRPL13;SPTLC2;SECISBP2L;CEACAM6;PLCB4;FBXL18;SEC23A;TBC1D8;PJA2;DHRS7;EPAS1;TK1;DSC2;ANKMY2;ASPH;GOLM1;CHST11;DPYSL2;PRKCH;SORD;PGM1;PIGH;UHRF1BP1L;PBK;SOAT1;ENST00000645915.2;HMGCS1;EHF;KATNA1;UROS;FERMT2;EPB41L1;MICAL3;LRP8;NUP43;GGH;POLE2;RAB27A;GCLM;CDKN3,SPTLC2;SECISBP2L;CEACAM6;PLCB4;FBXL18;SEC23A;TBC1D8;PJA2;DHRS7;EPAS1;TK1;DSC2;ANKMY2;ASPH;GOLM1;CHST11;DPYSL2;PRKCH;SORD;PGM1;PIGH;UHRF1BP1L;PBK;SOAT1;ENST00000645915.2;HMGCS1;EHF;KATNA1;UROS;FERMT2;EPB41L1;MICAL3;LRP8;NUP43;GGH;POLE2;RAB27A;GCLM;CDKN3
CAMP UP.V1 UP,-0.23557505883574276,-1.0208368584204974,0.43478260869565216,0.7548752423647865,200,163,RAPGEF2;SEC13;CCDC124;DAP3;PPP1R15A;RNF41;TMED9;PIGS;ATXN7L3B;PEX12;WBP1;CD74;SLC25A11;SAT2;HDLBP;METTL17;COG6;CYBA;TYMP;RHOT2;IFITM1;FAHD2A;MYC;LONP1;SIL1;RPL18A;ATP1A1;RBCK1;ZDHHC23;LETMD1;ZBED5;TAF1D;ECSIT;HSPA9;POLR3H;URM1;TMEM9;NFX1;MRPL15;GMPPA;MAEA;OCIAD1;PMAIP1;IST1;RCHY1;ANKRA2;CNDP2;WASH3P;SELENBP1;ACO2;KAT5;NUAK2;SLC35A4;CPEB4;CEBPG;MAGOH;OXA1L;HAX1;FLOT1;AAAS;TRMT61A;TBC1D15;MT2A;COX8A;ZNF385A;IVNS1ABP;HMGB2;HSPBP1;PCMTD1;NDEL1;WIPI1;TRIM2;GLRX;WWP1;TRIM38;CEP41;IFITM3;FBXO42;MRRF;TNIK;COPE;NDUFS2;PDIA3;ENST00000643444.1;COPZ1;AATF;PPIB;ETV5;UPP1;ACSL4;NDUFV1;WDR24;MDH2;EIF2B3;BSCL2;APOBEC3C;DDX23;ANKHD1-EIF4EBP3;TFPI2;BLCAP;SEC61A1;ARF1;TOMM40L;MIDN;STRADA;ALAS1;ATF4;NDUFB5;LIMS1;MAGED1;HNRNPU;TMEM116;NQO2;VAMP4;CS;FOS;SCARB1;LRR1;DPAGT1;AZIN1;TGFBI;IPO4;AHCYL1;DIP2B;UFM1;MRPS18A;IFRD1;PLSCR1;EARS2;CEP250;GPR160;SRPK1;NRSN2;NSUN3;SNW1;PYCR2;NT5DC1;RPN1;MARS;SPOP;SDAD1;PRMT1;CLPTM1;HSPA5;PDE4DIP;PA2G4;SMYD5;MTHFD2;AARS;CLOCK;DPM2;SSR3;CHAF1A;ENST00000646658.1;MAD2L1;ILF2;NME1;ALDOA;P4HB;PRIM1;ZNF367;HSP90B1;SLC25A5,ALAS1;ATF4;NDUFB5;LIMS1;MAGED1;HNRNPU;TMEM116;NQO2;VAMP4;CS;FOS;SCARB1;LRR1;DPAGT1;AZIN1;TGFBI;IPO4;AHCYL1;DIP2B;UFM1;MRPS18A;IFRD1;PLSCR1;EARS2;CEP250;GPR160;SRPK1;NRSN2;NSUN3;SNW1;PYCR2;NT5DC1;RPN1;MARS;SPOP;SDAD1;PRMT1;CLPTM1;HSPA5;PDE4DIP;PA2G4;SMYD5;MTHFD2;AARS;CLOCK;DPM2;SSR3;CHAF1A;ENST00000646658.1;MAD2L1;ILF2;NME1;ALDOA;P4HB;PRIM1;ZNF367;HSP90B1;SLC25A5
CRX DN.V1 DN,-0.2383182159702819,-1.0467009019740894,0.35294117647058826,0.7553177337893333,134,70,C1QTNF6;NAB2;JUNB;SPSB2;TNFRSF12A;CEBPB;WWC1;TRIM13;LDB1;GLIPR2;CEBPD;SMPDL3A;EFNA1;FRMD6;KSR1;NUPR1;BCL3;TLE1;TUBB6;PLAT;IRF5;CAPN12;SH3BP4;ZDHHC14;PTER;COL16A1;ACSS1;H6PD;S100A6;SPG21;NAB1;INHBB;CDKN1A;ACBD6;TMBIM1;CADPS2;SOCS3;MAP3K8;ENST00000626413.2;PCOLCE;TAGLN2;EGR1;PLEC;SKAP2;CD44;TGM2;TMOD1;RAI14;ANXA2;PYCR1;DCAF4;TIMP1;CTNNAL1;LAD1;NFKB1;DHX32;KDELR3;RGL3;S100A16;KLF10;CRYBG3;MPP6;GFAP;B3GNT2;OSMR;SEL1L3;FABP5;FOXD1;FKBP5;PLOD2,DCAF4;TIMP1;CTNNAL1;LAD1;NFKB1;DHX32;KDELR3;RGL3;S100A16;KLF10;CRYBG3;MPP6;GFAP;B3GNT2;OSMR;SEL1L3;FABP5;FOXD1;FKBP5;PLOD2
IL2 UP.V1 UP,-0.24340156493118606,-1.0221227950822438,0.40425531914893614,0.7629967140605272,192,97,REST;ELMO3;JUNB;PRR7;DHRS3;TNFRSF12A;PRAF2;KIF13A;RHOB;GADD45B;ALDH4A1;FOSL2;HEG1;TNFRSF21;SPRY2;CALML4;RHBDF2;MEGF6;IRS1;EHD2;LRRC6;AMIGO2;CAPN10;ZNF343;TBC1D9;PIM1;SPATA2L;MAFF;ABTB2;CCDC85B;HABP4;TMEM158;PLXNA3;TM4SF1;SLC29A2;DUSP4;KIF1C;INHBB;YRDC;ADAM19;PAK6;NR2F2;FOSL1;RAB11FIP1;PRKCD;PMM2;RAC3;PUS1;LIF;CD3EAP;EVPL;TNFRSF1B;EGR1;NCS1;SOCS1;CDCP1;PLEC;TRIB1;LGALSL;TNFAIP8;CDH3;PTCH1;HK2;VDR;DUSP2;SPHK1;FOS;DUSP6;POLR3G;RPP25;KLF6;USP36;SPP1;SLCO4A1;TLR3;PQLC2;ESRP2;URB2;DGKG;IQCG;SLC1A5;AP3M2;RGS3;PUS7;SOCS2;MPP6;GFAP;SH2D4A;TRMU;IL1A;FAM57A;WDR62;LRP8;RNF20;ENST00000634826.1;SLC7A5;CDC25A,POLR3G;RPP25;KLF6;USP36;SPP1;SLCO4A1;TLR3;PQLC2;ESRP2;URB2;DGKG;IQCG;SLC1A5;AP3M2;RGS3;PUS7;SOCS2;MPP6;GFAP;SH2D4A;TRMU;IL1A;FAM57A;WDR62;LRP8;RNF20;ENST00000634826.1;SLC7A5;CDC25A
GCNP SHH UP EARLY.V1 DN,-0.25968273420931015,-1.0304205759516496,0.38095238095238093,0.7640599109782644,169,92,WWC2;RABAC1;NPPB;TMEM160;LRRC23;GAPDHS;MX2;PEPD;CYBA;HIST2H2BE;SH3BGR;CDK5;BTD;CPT1A;MAP4K4;MAP3K12;ANKRD44;CITED2;SETDB1;POLD4;PAM16;LSR;AMOTL2;CBX1;MGP;AKR1C1;NOTCH1;LCP1;MST1R;SLC43A3;PHLDB2;ACSS1;CDK5RAP3;MIIP;DBP;TAF15;ADCY9;IRF3;TM4SF1;CAMLG;MAN2B1;DCAF8;RAMP1;S100A9;PLK2;CNN1;PIGT;UIMC1;GUSB;XIAP;HTRA3;LIN9;PCBD2;EEPD1;LAMB3;EGR1;LGALS9;EMP1;HOXB3;IL1R1;UBTF;HES1;DDB1;SIX4;POPDC3;PEX7;GPR19;CYP27B1;IER2;MYO5B;TERF2IP;CRABP2;NSUN3;ASPH;LRRC57;PPP2R3C;SRRM2;LCLAT1;VAV1;UROS;SMYD5;TXLNG;ZNF518B;KIAA1217;TM2D1;FOXA1;NUB1;MAP2K1;VPS54;LTBP3;ETS1;TMPO,DDB1;SIX4;POPDC3;PEX7;GPR19;CYP27B1;IER2;MYO5B;TERF2IP;CRABP2;NSUN3;ASPH;LRRC57;PPP2R3C;SRRM2;LCLAT1;VAV1;UROS;SMYD5;TXLNG;ZNF518B;KIAA1217;TM2D1;FOXA1;NUB1;MAP2K1;VPS54;LTBP3;ETS1;TMPO
ATM DN.V1 DN,-0.26623277981449184,-1.032926579114414,0.34615384615384615,0.768275890586557,149,40,GMIP;PLXNB1;ZFP36L1;ST3GAL1;MAG;PRSS21;ALX3;ZNF137P;TAGLN;ITPKA;PRDM11;MDFI;TXNRD2;RDX;KCNC4;ENST00000645847.2;PPIL2;SRPK3;SEMA3A;MRAS;NNAT;SETD4;PRRG2;XIAP;ABCD1;BMPR2;PLCD1;FER;GTF2A1;CYP2J2;AZI2;SPTLC2;CEACAM6;ITGB4;FGFBP1;PTPN11;HIST1H3B;WASL;LSM5;GPSM2,PLCD1;FER;GTF2A1;CYP2J2;AZI2;SPTLC2;CEACAM6;ITGB4;FGFBP1;PTPN11;HIST1H3B;WASL;LSM5;GPSM2
